smiles,logS,weight
CC(C)(C)C(C)(C)O,-0.72,1
CC(C)(C)C1CCC(O)CC1,-3.19,1
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-5.51,1
CC(C)(C)CCCO,-1.55,1
CC(C)(C)CCO,-0.5,1
CC(C)(C)CO,-0.401,0.5
CC(C)(C)CO,-0.4,0.5
CC(C)(C)COC(N)=O,-0.8,1
CC(C)(C)Cc1ccccc1,-4.15,1
CC(C)(C)N,1.14,1
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,-4.44,1
CC(C)(C)NC(=O)COC(=O)c1ccccc1,-2.87,1
CC(C)(C)NC(N)=O,-0.731,1
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-1.57,1
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,-1.62,1
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,-1.23,0.2
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,-1.22,0.8
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,-1.62,1
CC(C)(C)OC(N)=O,0.1,1
CC(C)(C)S(=O)(=O)C(C)(C)C,-1.22,1
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,-3.88,1
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-4.73,1
CC(C)(C)c1ccc(C(=O)O)cc1,-3.8,1
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-6.69,1
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,-7.48,1
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,-3.77,1
CC(C)(C)c1ccc(O)c(O)c1,-1.92,1
CC(C)(C)c1ccc(O)cc1,-2.41,1
CC(C)(C)c1cccc(C(C)(C)C)c1O,-4.92,1
CC(C)(C)c1cccc(O)c1,-1.86,1
CC(C)(C)c1ccccc1,-3.66,1
CC(C)(C)c1ccccc1O,-2.33,1
CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-3.74,1
CC(C)(CCC(C)(C)CC(=O)O)CC(=O)O,-3.13,1
CC(C)(CO)C(O)C(=O)NCCC(=O)O,0.659,1
CC(C)(CO)C(O)C(=O)NCCCO,0.688,1
CC(C)(CO)[N+](=O)[O-],1.47,1
CC(C)(COCc1cccc(Oc2ccccc2)c1)c1ccc(OC(F)(F)Br)cc1,-9.98,1
CC(C)(N)C(=O)O,0.245,1
CC(C)(NC(N)=O)C(=O)O,-1.16,1
CC(C)(O)C(Cl)(Cl)Cl,-1.35,1
CC(C)(O)CC(C)(O)c1cccc2ccccc12,-3.24,1
CC(C)(O)CCCC1=CCC(C=O)CC1,-1.54,1
CC(C)(O)CCS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,-1.94,1
CC(C)(O)CCl,0.16,1
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,-5.77,1
CC(C)(S(C)(=O)=O)S(C)(=O)=O,-1.45,1
CC(C)(S)C(N)C(=O)O,-0.13,0.75
CC(C)(S)C(N)C(=O)O,-0.128,0.25
CC(C)(SC(=O)N1CCCCC1)c1ccccc1,-4.12,1
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-3.28,0.5
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-2.82,0.5
CC(C)/C=C/CC(=O)O,-1.15,1
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-5.06,1
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,-7.56,0.5
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,-5.24,0.5
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,-6.5,1
CC(C)=CC=C(C)C,-3.54,1
CC(C)=CCC/C(C)=C/C=O,-2.06,1
CC(C)=CCC/C(C)=C\CO,-2.46,1
CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2.59,1
CC(C)=NNC(N)=O,-0.267,1
CC(C)=O,1.24,1
CC(C)Br,-1.61,0.5
CC(C)Br,-1.59,0.5
CC(C)C,-3.08,0.5
CC(C)C,-2.55,0.5
CC(C)C(=O)C(C)C,-1.3,1
CC(C)C(=O)O,0.278,0.25
CC(C)C(=O)O,0.28,0.75
CC(C)C(=O)Oc1ccc([N+](=O)[O-])cc1,-3.96,1
CC(C)C(Br)C(=O)O,-1.1,1
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccc(Br)cc2)c1)c1ccc(OC(F)F)cc1,-8.17,1
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,-6.88,1
CC(C)C(C)(C)C,-4.36,1
CC(C)C(C)(C)O,-0.41,0.5
CC(C)C(C)(C)O,-0.391,0.5
CC(C)C(C)C,-3.65,1
CC(C)C(C)C(C)C,-4.8,0.5
CC(C)C(C)C(C)C,-4.7,0.5
CC(C)C(C)CO,-0.39,0.75
CC(C)C(C)CO,-0.37,0.25
CC(C)C(C)O,-0.2,0.75
CC(C)C(C)O,-0.197,0.25
CC(C)C(N)C(=O)NCC(=O)O,0.458,1
CC(C)C(N)C(=O)O,-0.249,1
CC(C)C(NC(=O)CN)C(=O)O,0.458,1
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-8.2,0.5
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-8,0.5
CC(C)C(O)C#N,0.305,1
CC(C)C(O)C(C)(C)CO,-0.886,1
CC(C)C(O)C(C)C,-1.22,1
CC(C)C1(Br)C(=O)NC(=O)NC1=O,-2.21,1
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,-2.77,1
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,-3.8,1
CC(C)C1CCC(N=O)C(N=O)C1,-2.39,1
CC(C)C1NC(=O)CNC1=O,-0.893,1
CC(C)C1OC(=O)c2ccccc21,-2.26,1
CC(C)C1OCCO1,-0.0651,1
CC(C)CBr,-2.43,1
CC(C)CC(=O)CC(C)C,-1.73,1
CC(C)CC(=O)Oc1ccc([N+](=O)[O-])cc1,-4.39,1
CC(C)CC(C)(C)C,-4.74,1
CC(C)CC(C)(C)O,-0.92,1
CC(C)CC(C)C,-4.26,1
CC(C)CC(C)CO,-1.6,1
CC(C)CC(C)O,-0.8,0.5
CC(C)CC(C)O,-0.794,0.5
CC(C)CC(N)C(=O)NC(C)C(=O)NCC(=O)O,-0.895,1
CC(C)CC(N)C(=O)NC(CCC(=O)O)C(=O)O,-0.897,1
CC(C)CC(N)C(=O)NC(CCC(N)=O)C(=O)O,-1.57,1
CC(C)CC(N)C(=O)O,-0.85,1
CC(C)CC(O)CC(C)C,-2.33,1
CC(C)CC(c1ccc(O)cc1)c1ccc(O)cc1,-3.37,1
CC(C)CC1OCCO1,-0.37,1
CC(C)CC=O,-0.789,1
CC(C)CCBr,-2.89,1
CC(C)CCC(C)(C)C,-5.05,1
CC(C)CCC(C)O,-1.38,1
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,-7,0.5
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,-6.61,0.5
CC(C)CCCCCO,-2.3,1
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,-6.64,1
CC(C)CCCO,-1.14,0.75
CC(C)CCCO,-1.13,0.25
CC(C)CCO,-0.52,0.5
CC(C)CCO,-0.519,0.5
CC(C)CCOC(=O)c1ccccc1O,-3.16,1
CC(C)CCOC=O,-1.53,0.5
CC(C)CCOC=O,-1.52,0.5
CC(C)CCOCC(O)CO,-1.21,1
CC(C)CCOCC(O)COCCC(C)C,-1.37,1
CC(C)CCO[N+](=O)[O-],-2.48,1
CC(C)CCl,-2,1
CC(C)CN,1.14,1
CC(C)CN1CCOCC1,-0.709,1
CC(C)CNC(=O)N1CCNC1=O,-2.15,1
CC(C)CNCC(C)C,-1.77,1
CC(C)CO,0.04,0.75
CC(C)CO,0.0595,0.25
CC(C)COC(=O)C(C)(C)O,-0.728,1
CC(C)COC(=O)C(C)C,-2.28,1
CC(C)COC(=O)c1c(C(=O)O)cccc1[N+](=O)[O-],-3.05,1
CC(C)COC(=O)c1ccc(N)cc1,-2.94,1
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-4.66,0.75
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-4.65,0.25
CC(C)COC(N)=O,-0.3,1
CC(C)COC=O,-1.01,1
CC(C)COc1ccc2ccccc2c1,-5.21,1
CC(C)Cc1ccc(C(C)C(=O)NO)cc1,-3.04,1
CC(C)Cc1ccc(C(C)C(=O)O)cc1,-3.99,1
CC(C)Cc1ccccc1,-4.12,1
CC(C)Cc1ncc[nH]1,-1.05,1
CC(C)Cl,-1.41,0.5
CC(C)Cl,-1.4,0.5
CC(C)I,-2.09,0.75
CC(C)I,-2.08,0.25
CC(C)N(C(=O)CCl)c1ccccc1,-2.48,1
CC(C)N(C(=O)COC(=O)c1ccccc1)C(C)C,-3.34,1
CC(C)N(C(=O)SC/C(Cl)=C/Cl)C(C)C,-4.29,1
CC(C)N(C(=O)SC/C(Cl)=C\Cl)C(C)C,-4.08,1
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,-4.88,1
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,-4.08,1
CC(C)N(C)C,1.06,1
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,-2.47,1
CC(C)N(N=O)C(C)C,-1,1
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,-2.68,1
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,-4.38,1
CC(C)NC(C)C,0.0363,1
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-1.3,1
CC(C)NP(=O)(F)NC(C)C,-0.357,1
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.43,1
CC(C)O,0.43,1
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,-3.76,1
CC(C)OC(=O)C(C)(C)O,0.0112,1
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,-4.43,1
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,-4.93,1
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.53,1
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1cccc(Cl)c1,-4.53,1
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,-3.54,1
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,-4.26,1
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCC1,-3.76,1
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCC1,-4.88,1
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCCC1,-5.07,1
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38,1
CC(C)OC(=O)Nc1ccccc1,-3,1
CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,-5.04,1
CC(C)OC(=O)c1ccc(N)cc1,-2.61,1
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,-2.88,1
CC(C)OC(C)(C)C,-2.37,1
CC(C)OC(C)C,-1.1,1
CC(C)OC=O,-0.63,1
CC(C)OCC(O)COC(C)C,0.0549,1
CC(C)OCCO,0.982,1
CC(C)OP(=O)(F)OC(C)C,-1.08,1
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,-2.86,1
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.2,1
CC(C)OP(C)(=O)F,0.854,1
CC(C)OP(C)(=O)OC(C)C,-0.0516,1
CC(C)O[N+](=O)[O-],-1.46,1
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,-5.69,1
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,-4.61,1
CC(C)SC(C)C,-2.24,1
CC(C)[N+](=O)[O-],-0.667,0.5
CC(C)[N+](=O)[O-],-0.62,0.5
CC(C)c1ccc(C(=O)O)cc1,-3.04,1
CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.54,1
CC(C)c1ccccc1,-3.29,0.25
CC(C)c1ccccc1,-3.27,0.75
CC(C)c1ccccc1Br,-4.19,1
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,-3.09,1
CC(CC(C)(C(=O)O)C(=O)O)C(=O)O,-0.109,1
CC(CC(C)C(=O)O)C(=O)O,-0.456,1
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15,1
CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,-4.35,1
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.37,1
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.97,0.25
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.64,0.75
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,-4.35,1
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-3.82,1
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-3.95,1
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-6,1
CC(CCC(=O)O)NC(=O)c1ccccc1,-1.69,1
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,-3.45,1
CC(CCl)OC(C)CCl,-2,1
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,-2.44,1
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-4.26,1
CC(CN=O)N=O,-0.346,1
CC(CO)(CO)[N+](=O)[O-],0.772,1
CC(C[N+](C)(C)C)OC(N)=O,0.502,1
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,-3.82,1
CC(Cl)(Cl)C(=O)O,0.545,1
CC(Cl)(Cl)Cl,-2,0.75
CC(Cl)(Cl)Cl,-1.95,0.25
CC(Cl)C(C)(C)Cl,-2.69,1
CC(Cl)C(C)(C)O,-0.293,1
CC(Cl)C(C)Cl,-2.7,0.75
CC(Cl)C(C)Cl,-2.35,0.25
CC(Cl)C(Cl)(Cl)C(O)O,-0.867,1
CC(Cl)C(Cl)Cl,-1.89,1
CC(Cl)CCl,-1.61,0.25
CC(Cl)CCl,-1.6,0.75
CC(Cl)Cl,-1.29,1
CC(Cl)[N+](=O)[O-],-1.44,1
CC(F)(Cl)Cl,-2.44,1
CC(F)(F)Cl,-1.86,1
CC(F)F,-1.31,1
CC(N)(C(=O)O)c1ccccc1,-0.537,1
CC(N)(CO)CO,0.978,1
CC(N)=O,1.58,1
CC(N)=S,0.336,1
CC(N)C(=O)O,0.269,1
CC(N)C(C)(C)C,0.986,1
CC(N)C(O)C(=O)O,-0.353,1
CC(N)C(O)c1ccccc1,-0.879,1
CC(N)CC(=O)O,0.987,0.25
CC(N)CC(=O)O,1.08,0.75
CC(N)c1ccccc1,-0.46,1
CC(N=O)C(C)N=O,-2.29,1
CC(NC(=O)/C=C/C(=O)O)C(=O)O,-0.971,1
CC(NC(=O)C(Br)C(C)C)C(=O)O,-0.482,1
CC(NC(=O)C(C)NC(=O)C(N)CCP(C)(=O)O)C(=O)O,0.49,1
CC(NC(=O)COC(=O)c1ccccc1)C(N)=O,-2.72,1
CC(NC(=O)c1ccccc1)C(=O)O,-1.68,1
CC(NC(N)=O)NC(N)=O,-0.592,1
CC(NC=O)C(=O)O,0.0106,1
CC(NCCC#N)C(=O)O,-0.0066,1
CC(O)(CCl)CCl,-0.182,1
CC(O)(P(=O)(O)O)P(=O)(O)O,0.525,1
CC(O)C(=O)O,-0.47,0.5
CC(O)C(=O)O,0.951,0.5
CC(O)C(C)(C)C,-0.624,0.25
CC(O)C(C)(C)C,-0.62,0.75
CC(O)C(C)C=O,-0.491,1
CC(O)C(C)Cl,-0.212,1
CC(O)C(C)O,1.05,1
CC(O)C(F)(F)F,0.3,1
CC(O)C(N)C(=O)O,-0.09,0.75
CC(O)C(N)C(=O)O,-0.0103,0.25
CC(O)C([N+](=O)[O-])[N+](=O)[O-],0.0789,1
CC(O)CC=O,1.05,1
CC(O)CCCC=O,-0.463,1
CC(O)CCOCCC(C)O,0.79,1
CC(O)CN(CC(C)O)CC(C)O,0.637,1
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0.534,1
CC(O)CNCC(C)O,0.812,1
CC(O)CNCCN,0.927,1
CC(O)CO,1.12,1
CC(O)COC(C)CO,0.872,1
CC(O)COCc1c(Cl)ccc(Cl)c1Cl,-3.57,1
CC(O)COc1ccccc1,-1.14,1
CC(O)c1ccccc1,-1.36,0.25
CC(O)c1ccccc1,-0.92,0.75
CC(OP(C)(=O)F)C(C)(C)C,-0.938,1
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,-3.47,1
CC(Oc1ccc(Cl)cc1)C(=O)O,-2.14,1
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,-2.77,0.25
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,-2.45,0.75
CC(Oc1ccc2ccccc2c1)/C(O)=N/c1ccccc1,-5.59,1
CC(Oc1cccc(Cl)c1)C(=O)O,-2.22,1
CC(Oc1ccccc1Cl)C(=O)O,-2.22,1
CC(S(C)(=O)=O)S(C)(=O)=O,-1.42,1
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,-4.35,0.5
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,-4.07,0.5
CC/C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1,-4.35,1
CC/C=C/C(=O)O,-0.202,1
CC1(C#N)CCCC1=O,0.909,1
CC1(C(=O)O)CCC(C(=O)O)C1(C)C,-1.42,1
CC1(C(=O)O)CCCC=C1C(=O)O,-1.96,1
CC1(C(=O)O)CCOC1=O,0.841,1
CC1(C)C(/C=C(/Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-8.18,1
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-7.95,1
CC1(C)C(=O)N(Cl)C(=O)N1Cl,-2.6,1
CC1(C)C(=O)NC(=O)NC1=O,-1.74,1
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.03,1
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,-6.92,1
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-8.4,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,-7.34,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-8.02,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)cc(F)c1F,-6.81,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-6.29,1
CC1(C)C2CC3OC3(C)C1C2,-2.59,1
CC1(C)C2CCC1(C)C(N)(C(=O)O)C2,-1.6,1
CC1(C)C2CCC1(C)C(O)C2,-2.32,1
CC1(C)CC(=O)CC(=O)C1,-1.53,1
CC1(C)CC(C(=O)O)C(C)(C)N1,0.465,1
CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.34,1
CC1(C)OC(=O)c2cc([N+](=O)[O-])ccc21,-3.05,1
CC1(C)OC(=O)c2cc3ccccc3cc21,-2.98,1
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,-4.32,1
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,-1.54,1
CC1(CCN2CCCCC2)NC(=O)NC1=O,-0.821,1
CC1(O)CCC(C(C)(C)O)CC1,-1.69,1
CC1(O)CCC(C)(O)CC1,-0.615,1
CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,-6.86,1
CC12C(=O)OC(=O)C1(C)C1CCC2O1,-3.82,1
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,-3.21,1
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,-3.69,1
CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-3.48,1
CC12CC(O)C3C(CCC4CC(O)CCC43C)C1CCC2=O,-3.59,1
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,-4.8,1
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,-3.11,1
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,-3.24,1
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,-3.05,0.5
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,-2.97,0.5
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,-3.85,1
CC12CCC(=O)C=C1CCC1C2C2CC3(C(O)O2)C(C(=O)CO)CCC13,-3.85,1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,-3.75,1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,-4.09,0.333333
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,-4.05,0.333333
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,-4.02,0.333333
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,-3.99,1
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,-3.43,1
CC12CCC(C(O)C1=O)C2(C)C,-0.925,1
CC12CCC(C1)C(C)(C)C2=O,-1.85,1
CC12CCC(C1)C(C)(C)C2O,-2.27,1
CC12CCC(CC1)C(C)(C)O2,-1.77,0.25
CC12CCC(CC1)C(C)(C)O2,-1.64,0.75
CC12CCC(CC1=O)C(C)(C)O2,-0.925,1
CC12CCC(CC1=O)C2(C)C,-2.58,0.5
CC12CCC(CC1=O)C2(C)C,-1.99,0.5
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,-5.28,1
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,-4.12,0.8
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,-3.89,0.2
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-3.69,1
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,-4.74,0.333333
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,-4.26,0.333333
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,0.257,0.333333
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,-4.4,0.333333
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,-4.34,0.166667
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,-4.16,0.5
CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,-5.41,1
CC12CCC3C(CCC4CCCCC43C)C1CCC2=O,-6.7,1
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,-1.95,1
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,-4.95,1
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,-3.96,1
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,-4.87,0.5
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,-4.84,0.5
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,-5.24,1
CC1=C(C(=O)Nc2ccccc2)CCCO1,-2.56,1
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.43,0.75
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.35,0.25
CC1=C(C(=O)Nc2ccccc2)SCCO1,-3.17,0.25
CC1=C(C(=O)Nc2ccccc2)SCCO1,-3.14,0.75
CC1=C(C(=O)O)CCC1(C)C,-2.89,1
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,-1.22,0.5
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,-1.21,0.5
CC1=C(C)S(=O)(=O)CCS1(=O)=O,-1.66,1
CC1=C(CCC(=O)O)C(=O)NC1=O,-0.661,1
CC1=C(c2ccccc2)C(=O)N(C(C)(C)c2cc(Cl)cc(Cl)c2)CO1,-6.32,1
CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,-3.09,1
CC1=CC(=O)CC(=O)O1,-1.12,1
CC1=CC(=O)CC(C)(C)C1,-1.06,1
CC1=CC(=O)c2ccccc2C1=O,-3.03,1
CC1=CCC(C(C)(C)O)CC1,-2.11,1
CC1=CCC(C(C)C)=CC1,-4.2,1
CC1=CCCCC1,-3.27,1
CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1,-5.7,1
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,-1.13,1
CC1CC(OC(=O)c2ccccc2)CC(C)(C)N1,-1.92,1
CC1CC1(C(=O)O)C(=O)O,0.841,1
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,-3.49,0.5
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,-2.99,0.5
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5.61,1
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.71,0.2
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.64,0.8
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,-3.21,1
CC1CCC(C(C)C)C(=O)C1,-2.49,0.5
CC1CCC(C(C)C)C(=O)C1,-2.46,0.5
CC1CCC(C(C)C)C(O)C1,-2.54,0.333333
CC1CCC(C(C)C)C(O)C1,-2.53,0.666667
CC1CCC(C)(C)C1,-4.48,1
CC1CCC(C)CC1,-4.47,1
CC1CCC(C)O1,0.0723,1
CC1CCC(N=O)C(N=O)C1,-1.66,1
CC1CCC(O)CC1,-0.88,1
CC1CCC2(CCC(C)O2)O1,-0.449,1
