smiles,logS,weight
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-5.68,1
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],-5.16,1
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,-3.03,1
CCCNCCC,-0.46,1
CCCOC,-0.39,1
CCCOC(=O)CCC,-1.92,1
CCCOC(=O)c1cc(O)c(O)c(O)c1,-1.78,1
CCCOC(=O)c1ccc(N)cc1,-2.33,1
CCCOC(=O)c1ccccc1,-2.67,1
CCCOC(C)=O,-0.72,1
CCCOC(C)C,-1.34,1
CCCOC=O,-0.49,1
CCCOCC,-0.66,1
CCCOCCC,-1.62,1
CCC[N+](=O)[O-],-0.8,1
CCCc1cc(=O)[nH]c(=S)[nH]1,-2.15,1
CCCc1ccccc1,-3.37,1
CCI,-1.6,1
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,-3.57,1
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.86,1
CCN(CC)CC,-0.14,1
CCN(CC)CC(=O)Nc1c(C)cccc1C,-1.76,1
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-3.18,1
CCN(CC)CCOC(=O)c1ccc(N)cc1,-1.4,1
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-5.47,1
CCN(CC)c1ccccc1,-3.03,1
CCN(N=O)C(N)=O,-0.96,1
CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.83,1
CCNC(=S)NCC,-1.46,1
CCNc1ccccc1,-1.7,1
CCNc1nc(Cl)nc(N(CC)CC)n1,-4.06,1
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.15,1
CCNc1nc(Cl)nc(NC(C)C)n1,-3.55,1
CCNc1nc(Cl)nc(NCC)n1,-4.55,1
CCNc1nc(NC(C)(C)C)nc(SC)n1,-4,1
CCNc1nc(NC(C)C)nc(SC)n1,-3.04,1
CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,-3.66,1
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,-1.89,1
CCOC(=O)C=Cc1ccccc1,-3,1
CCOC(=O)CC,-0.66,1
CCOC(=O)CC(=O)OCC,-0.82,1
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.36,1
CCOC(=O)CCC(=O)OCC,-0.96,1
CCOC(=O)c1ccc(N)cc1,-2.32,1
CCOC(=O)c1ccc(O)cc1,-2.35,1
CCOC(=O)c1ccccc1,-2.32,1
CCOC(=O)c1ccccc1C(=O)OCC,-2.35,1
CCOC(C)=O,-0.04,1
CCOC(C)C,-0.55,1
CCOC(C)OCC,-0.43,1
CCOC(N)=O,0.85,1
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,-3.42,1
CCOC=O,0.15,1
CCOCC,-0.09,1
CCOCCOCC,-0.77,1
CCOP(=O)(OCC)OCC,0.43,1
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,-3.35,1
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,-3.76,1
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,-4.29,1
CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1,-2.3,1
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,-5.38,1
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-5.67,1
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-6.34,1
CCOP(=S)(OCC)SCCSCC,-4.23,1
CCOP(=S)(OCC)SCSCC,-4.11,1
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54,1
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-5.74,1
CCOc1ccc(C(=O)OCCN(CC)CC)cc1,-2.71,1
CCOc1ccc(NC(C)=O)cc1,-2.37,1
CCOc1ccc(NC(N)=O)cc1,-2.17,1
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,-3.81,1
CCOc1ccccc1,-2.33,1
CCS,-0.6,1
CCS(=O)(=O)CC,0.04,1
CCSC(=O)N(CC(C)C)CC(C)C,-3.68,1
CCSC(=O)N(CC)C1CCCCC1,-3.4,1
CCSCc1ccccc1OC(=O)NC,-2.09,1
CCc1ccc(C)cc1,-3.11,1
CCc1ccc(CC)cc1,-3.75,1
CCc1ccc2cc3ccccc3cc2c1,-6.89,1
CCc1ccc2ccccc2c1,-4.29,1
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,-2.73,1
CCc1cccc(CC)c1N,-2.35,1
CCc1cccc(CC)c1N(COC)C(=O)CCl,-3.26,1
CCc1cccc2ccccc12,-4.17,1
CCc1ccccc1,-2.77,1
CCc1ccccc1C,-3.21,1
CCc1ccccc1O,-1.36,1
CCc1cccs1,-2.59,1
CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-1.94,1
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,-3.37,1
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.98,1
CN(C)C,0.84,1
CN(C)C(=O)C(c1ccccc1)c1ccccc1,-2.98,1
CN(C)C(=O)N(C)C,0.94,1
CN(C)C(=O)NC1CC2CC1C1CCCC21,-3.01,1
CN(C)C(=O)NC1CCCCCCC1,-2.36,1
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.76,1
CN(C)C(=O)Nc1ccc(Cl)cc1,-2.89,1
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,-4.89,1
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,-3.43,1
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,-2.93,1
CN(C)C(=O)Nc1ccccc1,-1.6,1
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.85,1
CN(C)C(=S)SSC(=S)N(C)C,-3.9,1
CN(C)C1C(O)=C(C(=O)NCN2CCCC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,-1.42,1
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,-2.88,1
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12,-2.52,1
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,-3.14,1
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,-3.12,1
CN(C)CCC=C1c2ccccc2CCc2ccccc21,-4.46,1
CN(C)CCC=C1c2ccccc2COc2ccccc21,-3.4,1
CN(C)CCCN1c2ccccc2CCc2ccccc21,-4.19,1
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,-5.3,1
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-5.01,1
CN(C)CCCN1c2ccccc2Sc2ccccc21,-4.3,1
CN(C)CCN(Cc1ccccc1)c1ccccn1,-2.64,1
CN(C)CCN(Cc1cccs1)c1ccccn1,-2.64,1
CN(C)NC(=O)CCC(=O)O,-0.2,1
CN(C)c1ccccc1,-1.92,1
CN(N=O)C(N)=O,-0.85,1
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-3.76,1
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,-3.8,1
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,-2.74,1
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,-4.16,1
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-0.48,1
CN1C2CCC1C(C(=O)O)C(O)C2,-0.02,1
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,-2.12,0.5
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,-1.91,0.5
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,-3.28,1
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,-4.74,1
CN1CCCC1=O,1,1
CN1CCCC1c1cccnc1,0.79,1
CN1CCCCC1,0.23,1
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.52,1
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-4.4,1
CN1CCOCC1,1,1
CN1CSC(=S)N(C)C1,-2.13,1
CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,-3.94,1
CNC(=NC#N)NCCSCc1nc[nH]c1C,-1.35,1
CNC(=O)ON=C(CSC)C(C)(C)C,-1.62,1
CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2,-2.08,1
CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,-4.24,1
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.36,1
CNC(=O)Oc1cccc(C)c1,-1.8,1
CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.34,1
CNC(=O)Oc1cccc2ccccc12,-3.28,1
CNC(=O)Oc1ccccc1C1OCCO1,-1.57,1
CNC(=O)Oc1ccccc1OC(C)C,-2.05,1
CNC(C)C(O)c1ccccc1,-0.42,1
CNC(N)=O,1.13,1
CNCCCN1c2ccccc2CCc2ccccc21,-3.66,1
CNN,1.34,1
CNc1ccccc1,-1.28,1
CNc1ccccc1C(=O)O,-2.88,1
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,-4.04,1
COC(=O)C(Cl)Cc1ccc(Cl)cc1,-3.77,1
COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc21,-4.18,1
COC(=O)C1=CCCN(C)C1,0.81,1
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,-2.23,1
COC(=O)C1C2C=CC(C2)C1C(=O)OC,-1.2,1
COC(=O)NS(=O)(=O)c1ccc(N)cc1,-1.66,1
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,-3.88,1
COC(=O)c1cc(Cl)cc(N)c1Cl,-3.26,1
COC(=O)c1cc(O)c(O)c(O)c1,-1.24,1
COC(=O)c1ccc(N)cc1,-1.59,1
COC(=O)c1ccc(O)cc1,-1.78,1
COC(=O)c1ccc(OC)cc1,-2.41,1
COC(=O)c1ccccc1,-1.85,1
COC(=O)c1ccccc1C(=O)OC,-1.66,1
COC(=O)c1ccccc1O,-2.34,1
COC(=O)c1cccnc1,-0.46,1
COC(C)(C)C,-0.24,1
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19,1
COC(C)=O,0.52,1
COC(C)C,-0.06,1
COC(N)=O,0.97,1
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-4.61,1
COC=O,0.58,1
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,-1.6,1
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,-2.1,1
COCOC,0.48,1
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.52,1
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.57,1
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.22,1
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.09,1
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.72,1
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.62,1
COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.57,1
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,-4.04,1
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,-3.68,1
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,-4.31,1
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,-4.82,1
COc1c(Cl)ccc(Cl)c1C(=O)O,-1.7,1
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,-4.02,1
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,-2.4,1
COc1c2occc2cc2ccc(=O)oc12,-3.66,1
COc1cc(C(=O)O)ccc1O,-2.05,1
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-2.86,1
COc1cc(Cl)c(Cl)cc1O,-2.53,1
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,-2.54,1
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,-2.96,1
COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,-2.93,1
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,-2.09,1
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,-2.6,1
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,-6.89,1
COc1ccc(C=O)c(C(=O)O)c1OC,-1.92,1
COc1ccc(C=O)cc1,-1.49,1
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,-1.61,1
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-5.09,1
COc1ccc(NC(C)=O)cc1,-1.3,1
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,-3.28,1
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,-4.16,1
COc1ccc([N+](=O)[O-])cc1,-2.41,1
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,-4.22,1
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1,-5.54,1
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-4.62,1
COc1ccc2c(c1O)C13CCN(C)C1(C=CC(=O)C3)CC2,-1.87,1
COc1ccc2c(c1OC)C(=O)OC2,-1.89,1
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,-3.14,1
COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,-4.11,1
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,-1.52,1
COc1ccc2cc(C(C)C(=O)O)ccc2c1,-4.16,1
COc1ccc2ccc(=O)oc2c1CC=C(C)C,-4.31,1
COc1ccccc1,-1.85,1
COc1ccccc1O,-1.96,1
COc1ccccc1[N+](=O)[O-],-1.96,1
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,-2.58,1
COc1cnc2cncnc2n1,-0.91,1
COc1ncc2nccnc2n1,-1.11,1
COc1ncnc2nccnc12,-1.11,1
CSCCC(N)C(=O)O,-0.42,1
CSc1ccccc1,-2.39,1
CSc1cnc2cncnc2n1,-1.55,1
CSc1nc(NC(C)C)nc(NC(C)C)n1,-4.1,1
CSc1ncc2nccnc2n1,-1.76,1
CSc1ncnc2nccnc12,-2.36,1
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,-2.48,1
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,-0.63,1
Cc1c(N)c(=O)n(-c2ccccc2)n1C,-0.62,1
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,-7.02,1
Cc1c2ccccc2c(C)c2ccccc12,-6.57,1
Cc1c2ccccc2cc2ccccc12,-5.89,1
Cc1c[nH]c(=O)[nH]c1=O,-1.52,1
Cc1c[nH]c2ccccc12,-2.42,1
Cc1cc(=O)[nH]c(=O)[nH]1,-1.26,1
Cc1cc(=O)[nH]c(=S)[nH]1,-2.43,1
Cc1cc(=O)n(-c2ccccc2)n1C,0.39,1
Cc1cc(C)c(C)c(C)c1C,-4,1
Cc1cc(C)c2ccccc2c1,-4.29,1
Cc1cc(C)c2ccccc2n1,-1.94,1
Cc1cc(C)cc(C)c1,-3.4,1
Cc1cc(C)cc(O)c1,-1.4,1
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,-2.27,1
Cc1cc(Cl)ccc1N=CN(C)C,-2.86,1
Cc1cc(Cl)ccc1OC(C)C(=O)O,-2.55,1
Cc1cc(Cl)ccc1OCC(=O)O,-2.23,1
Cc1cc(N)nc(C)n1,-1.28,1
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,-2.24,1
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-2.62,1
Cc1cc(O)c2ccccc2n1,-1.2,1
Cc1cc(O)cc(C)c1Cl,-2.8,1
Cc1cc(O)ccc1Cl,-1.57,1
Cc1cc(O)ccc1OP(=O)(Oc1cc(O)ccc1C)Oc1c(C)cccc1O,-6.7,1
Cc1cc(O)no1,-0.07,1
Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,-2.09,1
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,-3.8,1
Cc1cc2ccccc2cc1C,-4.72,1
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,-3.68,1
Cc1ccc(Br)cc1,-3.19,1
Cc1ccc(C(=O)O)cc1,-2.6,1
Cc1ccc(C(C)C)c(O)c1,-2.22,1
Cc1ccc(C(C)C)cc1,-3.77,1
Cc1ccc(C(C)C)cc1O,-2.08,1
Cc1ccc(C)c(C)c1,-3.31,1
Cc1ccc(C)c(O)c1,-1.54,1
Cc1ccc(C)c2c(C)cccc12,-4.92,1
Cc1ccc(C)c2ccccc12,-4.14,1
Cc1ccc(C)cc1,-2.77,1
Cc1ccc(C)nc1,0.4,1
Cc1ccc(CO)cc1,-1.2,1
Cc1ccc(Cl)cc1,-3.08,1
Cc1ccc(N)cc1,-1.21,1
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,-5.47,1
Cc1ccc(O)c(C)c1,-1.19,1
Cc1ccc(O)cc1,-0.7,1
Cc1ccc(O)cc1C,-1.41,1
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-4.21,1
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,-3.68,1
Cc1ccc(S(N)(=O)=O)cc1,-1.74,1
Cc1ccc([N+](=O)[O-])cc1,-2.49,1
Cc1ccc2cc(C)ccc2c1,-4.89,1
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,-7.92,1
Cc1ccc2cc3ccccc3cc2c1,-6.96,1
Cc1ccc2ccc(C)nc2c1,-1.94,1
Cc1ccc2ccccc2c1,-3.77,1
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,-3.68,1
Cc1cccc(Br)c1,-3.52,1
Cc1cccc(C(=O)O)c1,-2.14,1
Cc1cccc(C)c1,-2.82,1
Cc1cccc(C)c1C,-3.2,1
Cc1cccc(C)c1NC(=O)C1CCCCN1C,-1.55,1
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,-3.79,1
Cc1cccc(C)c1O,-1.31,1
Cc1cccc(C)n1,0.45,1
Cc1cccc(N)c1,-0.85,1
Cc1cccc(Nc2ccccc2C(=O)O)c1C,-3.78,1
Cc1cccc(O)c1,-0.68,1
Cc1cccc(O)c1C,-1.43,1
Cc1cccc(Oc2cccc(C)c2)c1,-4.85,1
Cc1cccc([N+](=O)[O-])c1,-2.44,1
Cc1cccc2c(C)cccc12,-4.74,1
Cc1cccc2c1Cc1ccccc1-2,-5.22,1
Cc1cccc2ccccc12,-3.7,1
Cc1cccc2sc3nncn3c12,-2.07,1
Cc1ccccc1,-2.21,1
Cc1ccccc1C,-2.8,1
Cc1ccccc1C(=O)O,-2.06,1
Cc1ccccc1Cl,-3.52,1
Cc1ccccc1N,-0.85,1
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,-3.78,1
Cc1ccccc1O,-0.62,1
Cc1ccccc1S(N)(=O)=O,-2.02,1
Cc1ccccc1[N+](=O)[O-],-2.33,1
Cc1cccnc1C,0.38,1
Cc1ccnc(C)c1,0.38,1
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,-2.85,1
Cc1ccnc2c1ccc1c(C)ccnc12,-3.97,1
Cc1ccncc1C,0.36,1
Cc1ccsc1,-2.39,1
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,-2.82,1
Cc1cnc(S)nc1O,-2.45,1
Cc1cnc2cncnc2n1,0.06,1
Cc1cncc(C)c1,0.38,1
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,-1.95,1
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,-2.44,1
Cc1nc2ccccc2[nH]1,-1.96,1
Cc1ncc([N+](=O)[O-])n1CCO,-1.26,1
Cc1ncc2nccnc2n1,-0.12,1
Cc1ncnc2nccnc12,-0.47,1
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-2.41,1
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,-4.08,1
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,-2.91,1
Cc1occc1C(=O)Nc1ccccc1,-3.3,1
ClC(Br)Br,-1.9,1
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.67,1
ClC(Cl)(Cl)Cl,-2.31,1
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,-4.91,1
ClC(Cl)=C(Cl)Cl,-2.54,1
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-6.9,1
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccccc1Cl,-6.36,1
ClC(Cl)=CC(Cl)=C(Cl)Cl,-4.23,1
ClC(Cl)Br,-1.54,1
ClC(Cl)C(Cl)(Cl)Cl,-2.6,1
ClC(Cl)C(Cl)Cl,-1.74,1
ClC(Cl)Cl,-1.17,1
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,-5.18,1
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,-6.86,1
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,-6.32,1
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-7.33,1
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-6.29,0.5
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-6.18,0.5
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,-6.29,1
ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,-5.64,1
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.6,0.5
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.51,0.5
ClC=C(Cl)Cl,-1.96,1
ClC=CCl,-1.3,1
ClCBr,-0.89,1
ClCC(Br)CBr,-2.38,1
ClCC(Cl)(Cl)Cl,-2.18,1
ClCC(Cl)CCl,-1.92,1
ClCC(Cl)Cl,-1.48,1
ClCCBr,-1.32,1
ClCCCBr,-1.85,1
ClCCCCl,-1.62,1
ClCCCl,-1.06,1
ClCCOCCCl,-1.12,1
ClCCl,-0.63,1
ClCc1ccccc1,-2.39,1
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-11.62,1
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,-7.92,1
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,-5.43,1
Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-10.26,1
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-9.16,1
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,-7.16,1
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,-7.92,1
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-8.71,1
Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,-7.32,1
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-8.56,1
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,-8.32,1
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,-6.14,1
Clc1cc(Cl)c(-c2ccccc2)cc1Cl,-6.27,1
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl,-10.41,1
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-9.15,1
Clc1cc(Cl)c(Cl)c(Cl)c1,-4.63,1
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.65,1
Clc1cc(Cl)c2nsnc2c1Cl,-4.98,1
Clc1cc(Cl)cc(Cl)c1,-4.48,1
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.3,1
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,-7.66,1
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-7.82,1
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-7.39,1
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,-6.57,1
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,-6.25,1
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,-7.8,1
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.01,1
Clc1ccc(-c2ccc(Cl)cc2)cc1,-6.56,1
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,-6.51,1
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,-6.21,1
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,-6.26,1
Clc1ccc(-c2ccccc2)c(Cl)c1,-5.25,1
Clc1ccc(-c2ccccc2)cc1,-5.2,1
Clc1ccc(-c2ccccc2)cc1Cl,-6.39,1
Clc1ccc(-c2ccccc2Cl)cc1,-5.28,1
Clc1ccc(-c2ccccc2Cl)cc1Cl,-6.29,1
Clc1ccc(Br)cc1,-3.63,1
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,-8.08,1
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-7.2,1
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,-6.62,1
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,-6.51,1
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,-8.94,1
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-7.42,1
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,-8.65,1
Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1,-6.8,1
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-7.68,1
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,-7.89,1
