smiles,logS
Cc1cc(NC(=O)Nc2ccccc2N)c2ccccc2n1,-4.285670240254766
CSC[C@@H]1CC[C@@H](CO[C@H]2CC[C@H](C(=O)O)CC2)N1C(=O)Cc1ccc2nc(Nc3cc(F)ccc3C)oc2c1F,-3.723824583147736
Cc1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,-5.522878745280337
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3F)ncc1CC2,-5.522878745280337
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3Cc3ccccc3)ncc1CC2,-5.999999999999999
COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)C[C@H]1CCCN1C3,-5.560453037568199
CN(CC(N)=O)Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)no1,-4.298849958706614
OC[C@H]1CCCN1Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)ns1,-5.650311409418637
CN(CCO)Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)ns1,-5.624247020755694
Cc1nc(N)ncc1-c1nc(N2CCOCC2)nc2c1CCN2c1cccnc1,-3.8433785124494726
O=C(O)c1ccc(-c2nc(C(=O)c3c(Cl)cccc3C3CC3)n3cccnc23)cc1O,-4.346787486224656
CN(C/C=C/c1ccc(Cl)cc1)Cc1cccc2ccoc12.Cl,-1.6726880871833922
FC(F)(F)c1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,-3.999999999999999
FC(F)(F)c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)nc3)nc2c1,-3.397940008672037
Fc1cc(CCNc2ncnc3ccsc23)ccc1Nc1nc2cc(C(F)(F)F)ccc2[nH]1,-3.1249387366082995
Clc1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,-2.9999999999999996
CCN1CCN(C(=O)c2ccc(NC(=O)N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)c(C)c2)CC1,-4.502634961032806
Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(=O)N(C)C,-5.623197585596136
CC(=O)N1CCC(c2nc(N3CCCC3)ncc2-c2cc(C)no2)CC1,-3.684029654543082
CC(C)Cc1ccc(C(C)C(=O)O)cc1,-1.7324042865152938
Oc1ccc(Br)c2nc3cc(Cl)c(Cl)cc3nc12,-3.6989700043360187
Cc1cc(NC(=O)Nc2ccccc2C(N)=O)c2ccccc2n1,-6.698970004336019
Cc1cc(NC(=O)Nc2ccc(F)cc2C(=O)O)c2ccccc2n1,-4.3535962737769305
Cc1cc(NC(=O)Nc2cnc3ccccc3c2)c2ccccc2n1,-6.3979400086720375
CC(=O)N[C@@H]1CCN(Cc2nc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)ns2)C1,-4.471685845140881
N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CCCC(F)(F)F)c2n1,-6.5228787452803365
N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CCCCCO)c2n1,-4.79317412396815
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,-3.999999999999999
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,-4.6003193297516605
Cc1cc(NC(=O)Nc2cccc3nsnc23)c2ccccc2n1,-6.5228787452803365
COCC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,-5.139128651026798
Cc1cc(N2CCN(C(=O)CCCF)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,-5.452602847220767
CN1c2ccc(-c3cncc(F)c3N3CCC4(CC3)CNC(=O)O4)cc2CS1(=O)=O,-3.7569619513137056
CCCN(CCC)c1cc(C(=O)Nc2ccc(O)cc2)ncn1,-4.293347359664136
CCCCNC(=O)c1ccc2c(c1)N=C(c1ccc(F)c(Cl)c1)c1ccccc1S2,-1.5284766479958736
CN(C)C(=O)c1nn(-c2ccc(Cl)cc2)c(=O)c2c(N)scc12,-4.494850021680094
CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)S(=O)(=O)c1ccc(Cl)cc1)O2,-4.102372908709558
CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCOCC3)n2)cc1,-5.267606240177031
N#Cc1cc(-c2nc(N)[nH]c(=O)c2Cl)ccc1OCCCCO,-4.031517051446064
Clc1ccc(CNc2ccnc(N3CCC4(CCN(C[C@H]5CCCN5)C4)CC3)n2)c(Cl)c1,-4.473001310665723
O=C(O)c1ccc(/C=C2\SC(=O)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,-3.376750709602099
O=S(=O)(c1cccc(-c2ccc3ncc(-c4ccc(-c5nnn[nH]5)cc4)n3n2)c1)C1CC1,-5.301029995663981
CS(=O)(=O)c1cncc(-c2ccc3ncc(-c4cncc(S(C)(=O)=O)c4)n3n2)c1,-4.275724130399211
Cn1cc(-c2ccc(-c3cnc(N)c(C(F)(F)F)c3N3CCC4(CC3)CNC(=O)O4)cc2)cn1,-5.674375156916202
COCCN(C)Cc1nc(-c2cn(CC3CCS(=O)(=O)CC3)c3c(Cl)cccc23)ns1,-5.684000177976297
COc1ccc(COc2cnn(CC(=O)c3ccc(CN(C)C)cc3C)c(=O)c2)nc1,-2.6258112942729968
CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(O[C@@H](C)C(N)=O)cc1OCC2,-3.668731287340889
COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c2ccc(C)cc2)cc1OCCN(C)C,-3.511067457710023
CS(=O)(=O)c1ccc(-c2ccc(F)cc2)c(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1,-5.704597455609545
O=c1ncn(Cc2c(F)cc(F)cc2F)c2ccc(Oc3cccc(-c4ccc5[nH]ccc5c4)c3C(F)(F)F)cc12,-6.75241187322089
COc1ccccc1C(=O)NC(=O)Nc1ccc(-c2ccccn2)c(C(F)(F)F)c1,-4.17127814073259
CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(=O)(=O)c5ccccc5)CC4)CC3)nc1-2,-5.999999999999999
O=C(Nc1ccc2cc(CN3CCCC3)ccc2c1)c1ccc(-c2ccc(F)cc2)cc1,-6.586504447373446
O=C1/C(=C/c2ccc(-c3nn[nH]n3)cc2)SC(=S)N1c1cccc(C(F)(F)F)c1,-3.7235381958267553
COc1ccc(-c2ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c2)c(F)c1,-1.469231689517066
CC(=O)c1cn(CC(=O)COc2ccc(OCCOc3ccccc3)cc2)c2ccc(C(=O)O)cc12,-4.156502829817629
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(OC)nn3c2)c1F,-4.306595545930757
Cc1nc(N2CCN(C(=O)C3CCC3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12,-5.397940008672037
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)[C@H]2CC[C@@H](C3)N2CC)cc1,-4.1249387366083
CC(C)(C)NC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,-3.909454396720205
O=C(COc1ccc(Oc2ccccc2)cc1)Cn1ccc2cc(C(=O)O)ccc21,-3.970128387224106
CC(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)CCc2ccccc2)[C@H](C)[C@@H](O)[C@]1(C)O,-4.993118219351965
COCCn1c(-c2ccnc(N[C@@H](C)c3ccccc3)n2)c(-c2ccc(F)cc2)c(=O)n1C,-3.018349334121152
CN1CCC(C(=O)N2Cc3c(NC(=O)c4ccncc4)n[nH]c3C2(C)C)CC1,-3.6478174818886373
CN1CCN(C(=O)N2Cc3c(NC(=O)c4ccc(F)cc4)n[nH]c3C2(C)C)CC1,-3.6478174818886373
CC1(C)c2[nH]nc(NC(=O)c3ccc(F)cc3)c2CN1C(=O)C1CCNCC1,-3.6903698325741012
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1,-5.5691202044259605
C[C@H]1Cn2c(nnc2-c2ccc(F)cc2)CN1C(=O)c1cccc(Cl)c1Cl,-3.8013429130455774
Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@H](c3ccccc3)CO2)cc1,-3.408121983329921
CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(S(=O)(=O)CCCN)cc4)n3n2)c1,-3.7447274948966935
CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)nn23)cn1,-5.301029995663981
NS(=O)(=O)c1ccc(Nc2nccc(-c3ccsc3)n2)cc1,-5.220644084669191
COC(OC)C1=C(C(=O)OC/C=C/c2ccccc2)C(c2cccc(Cl)c2)C(C(=O)O)=C(C)N1,-1.5087074403443117
Nc1cncc(Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)n1,-3.5216550217598805
CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(C)nc5)nc4c32)CC1,-3.341988603342887
CN1CCC(C(=O)N2Cc3c(NC(=O)c4cccs4)n[nH]c3C2(C)C)CC1,-3.8096683018297077
CN1CCC(C(=O)N2Cc3c(NC(=O)c4ccc(Cl)cc4)n[nH]c3C2(C)C)CC1,-3.6478174818886373
CC1(C)c2[nH]nc(NC(=O)c3ccc(F)cc3)c2CN1C(=O)N1CCN(CCO)CC1,-3.6478174818886373
CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cccnc3)n[nH]c2C1(C)C,-3.684029654543082
CCO[C@@H](CC(=O)O)c1ccc(O[C@@H]2CCc3c2cccc3C(F)(F)F)cc1,-2.7385922969932754
O=C(O)c1cc(-c2ccc(OC3CC3)c(Cl)c2)ncn1,-2.4634539954443198
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-3.1626967325066455
CC(C)C1=C(C(=O)N2[C@H](C(=O)N3CC4(CC4)NC[C@@H]3C)CC[C@H]2C)SC2=N[C@@](C)(c3ccc(Cl)nc3)[C@@H](c3ccc(Cl)c(F)c3)N21,-2.9787997529520065
Cc1c(C#N)c(-c2ccc(C#N)cc2)c(C)n1Cc1cccnc1,-4.787107483332806
CCOc1cc(CN2CCCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(F)cc1,-3.7953512503433116
CCOc1cc(CN2CCC(NC(=O)c3ccc(NC)nc3)CC2)cc(OCC)c1-c1ccccc1,-3.498650206891087
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(OC(F)(F)F)cc1,-5.746332890201954
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1C,-3.5891125196775504
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)ccc1C,-2.9287611747122178
C[C@H]1Cn2c(nnc2-c2cc(F)ccn2)CN1C(=O)c1cccc(Cl)c1Cl,-3.455931955649724
Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](Cc3c[nH]cn3)CO2)cc1,-3.4392737458924993
COc1ccc(CNC(=O)Nc2ccc(-c3nc(CS(C)(=O)=O)cc(N4CCOC[C@@H]4C)n3)cc2)cc1,-5.999999999999999
CNC(=O)Nc1ccc(-c2nc(CS(C)(=O)=O)cc(N3CCOC[C@@H]3C)n2)cc1C,-4.070581074285706
CNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)cc(C3(S(=O)(=O)c4ccncc4)CC3)n2)cc1,-4.5376020021010435
O=C(c1cccc(C#CCc2ccccc2)c1)N1CCN(c2ccccn2)CC1,-4.803319385130995
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,-2.6577262449101067
CC(C)(C(=O)Nc1ccc(N2CCC3(CCN(CC4CC4)C3)CC2)c(Cl)c1)c1nccc(C(F)(F)F)n1,-3.3770163007859524
CC(C)(C)C(=O)Nc1ccc(N2CCN(Cc3ccccc3F)CC2)c(Cl)c1,-4.208365025700855
CC(C)(C)C(=O)Nc1ccc(N2CCN(Cc3ccc(F)cc3)CC2)c(Cl)c1,-5.305275038708912
CCNC(=O)Nc1ccc(-c2nc(CS(C)(=O)=O)cc(N3CCOC[C@@H]3C)n2)cc1,-3.920818753952375
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,-5.727161557838277
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,-3.7725537308493005
COC(=O)C(C)Sc1ccc2ncc(-c3cccs3)n2n1,-4.455931955649724
CCS(=O)(=O)Oc1ccc(S(=O)(=O)CC2CS2)cc1,-3.4515292449900272
CC(=O)N1CCN(CCCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,-2.8257431677440383
COc1cc(N2CCN(C(=O)C3CCC(O)CC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,-4.72124639904717
CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccc(F)cc3)cc2)n1,-4.3428867673867355
O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1F,-3.6368672709749164
CC(=O)N1CCN(CCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,-3.1524937828309376
CC(C)(C)OC(=O)N1CCN(CCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,-2.2775366623275084
O=C1OCCN1[C@H]1CC[C@@H](C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cn2)CC1,-5.0015314419377095
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(F)cc3)nn1)C2,-4.650679606074458
COc1ccc(-c2ccc(CO[C@@H]3COc4nc([N+](=O)[O-])cn4C3)nn2)cc1F,-4.771018682921669
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(OC(F)(F)F)c(F)c3)nc1)C2,-3.806118801438972
O=C(Nc1ccc2c(c1)OCC(CN1CCCC1)=C2)c1ccc(-c2ccc(F)cc2)cc1,-6.401508999481974
CCCCCCCCc1ccc(OCC(=O)Cn2ccc3cc(C(=O)O)ccc32)cc1,-5.624835700409382
O=C(NCc1cccnc1N1CCCC1)c1cncc(-c2ccc(Cl)cc2)n1,-5.782448367386826
COc1ccccc1COCCCOc1ccc([C@H]2[C@H](OC[C@H](O)CO)CNC[C@@H]2OCc2cc(OC)c3ccccc3c2)cc1,-4.420345007889003
Cc1oc(=O)oc1COC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,-6.272588181200822
CCCCCc1c(Cl)nc(NC(=O)NC(C)(C)C)c(=O)n1CC(=O)Nc1ccccc1C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1,-4.6777807052660805
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=N)N)[C@H]1NC(C)=O,-1.585026652029182
O=C(Nc1cccc(C(=O)N2CCNCC2)c1)NC12CC3CC(CC(C3)C1)C2,-2.5219426823243194
O=C(c1nc2c(C(F)(F)F)cc(C3CC3)cn2c1Cl)N1CCN([C@H]2CC[C@H](OP(=O)(O)O)CC2)C(=O)C1,-2.7519600426001616
COc1cc2nc(C3CC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC,-5.920818753952374
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](N)CC2.O=C(O)CCC(=O)O,-0.4363057974508542
O=C(O)CCCCc1nc2cc(C(=O)NCc3ccccc3)ccc2c(=O)n1-c1ccc(F)cc1,-3.3699722826795533
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F,-4.555643979819428
CNc1nc(NCCCN(C)C)c2cc(-c3ccccc3)sc2n1,-3.2685525369128565
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OCCN1CCOCC1,-7.459308033398865
O=C(O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2cc(F)ccc21,-2.291579099865287
CC1(C)CC[C@]2(C(=O)OCCCOc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,-3.9605858808238628
CC1Cc2c(Cl)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O,-5.698970004336018
O=c1cc(-c2cccnc2)[nH]c2ccccc12,-2.886056647693163
Cc1cc2nc(-c3ccccc3)cc(O)n2n1,-3.045757490560675
CN(/N=C/c1cccc(C(=O)NO)c1)C(=O)c1ccc(N(C)C)cc1,-4.154901959985743
Nc1ncc(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,-4.602059991327962
Cc1cc(-c2nnc(N)nc2-c2cccc(F)c2)cc(C)n1,-4.318758762624412
Cc1cccc(C(CCCN)(c2ccccc2)c2ccccc2)c1,-3.999999999999999
COc1cc(OC)c2c(=O)c(OC(=O)Cc3ccc(-c4ccccc4)cc3)c(-c3ccc(OC)c(OC)c3)oc2c1,-4.581026373898507
COc1ccc(/C=C\c2cc(I)c(OC)c(I)c2)cc1OP(=O)([O-])[O-].[Li+].[Li+],-2.1760463796404084
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,-2.6725780883478314
CS(=O)(=O)N(Cc1ccc(C(=O)Nc2ccccc2N)cc1)Cc1ccc(-c2cccs2)cc1,-3.69164544327973
O=C(Nc1cc(C(F)(F)F)ccc1-n1cncn1)C1(c2ccccc2)CC1,-3.999999999999999
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,-4.61330540297885
CC(=O)Oc1ccc(/C=C/C(=O)N(/N=N/c2cccc(F)c2)c2cccc(F)c2)cc1OC(C)=O,-4.283162276700475
COc1ccc(/C=C(/C(C)=O)c2cc(OC)c(OC)c(OC)c2)cc1,-3.496209316942819
Cn1c(S)nc2ccccc21,-3.6597615313771956
Cn1c(C(F)(F)F)nc2ccc(C(=O)O)cc21,-3.3932467234846957
CCCc1cc(-c2nc(-c3ccc(NS(C)(=O)=O)cc3)cs2)ccn1,-4.481486060122112
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5c(F)cc(F)cc54)c3o2)CCO1,-4.769551078621726
Clc1ccc(-c2cc3c(o2)-c2nncn2-c2ccc(N4CCNCC4)cc2C3)cc1,-5.0
Fc1ccc(-c2cc3c(o2)-c2nncn2-c2ccc(N4CCNCC4)cc2C3)cc1,-4.481486060122112
COc1cc2c(cc1OC)-c1c(-c3cccnc3)nc(C)n1CC2,-3.6989700043360187
COc1ccccc1C(=O)NC(=O)Nc1ccc(C(C)C)c(C(F)(F)F)c1,-5.580201689463288
COc1ccccc1C(=O)NC(=O)Nc1ccc(N2CCCCC2)c(Cl)c1,-4.65926390537439
Nc1ncc(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)c(C(F)(F)F)n1,-4.214670164989233
O=C(Nc1cccc(Nc2nc(-c3ccncc3)c3nc[nH]c3n2)c1)N1CCCC1,-4.488600607606074
COc1ccc(-c2nc(Nc3cccc(NC(=O)N4CCCC4)c3)nc3[nH]cnc23)cc1,-4.235006980586859
C[C@H]1COCCN1c1cc(C2(S(=O)(=O)CCCO)CC2)nc(-c2ccc(NC(=S)NCCO)cc2)n1,-4.337242168318426
Nc1nc(N)c2cc(NCc3ccc([N+](=O)[O-])cc3)ccc2n1,-3.3778622157489955
Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,-4.187086643357144
CN1CCN(CCNC(=O)c2ccc3c(c2)/C(=C2/Nc4ccccc4C2=O)C(=O)N3)CC1.Cl,-2.3691759524514
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,-5.638773701548688
CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(OCc2ccccc2)cc1,-4.332640410387462
Cc1cc(Nc2ncc(-c3ccc4ccccc4n3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,-4.142667503568731
Cn1c(SCc2ccc(C(C)(C)C)cc2)nc(N)cc1=O,-4.48205994837288
CN(CC1CCCCN1C)c1nc2c(c(Nc3ccc(C(F)(F)F)cc3)n1)CCN(c1ncccc1C(F)(F)F)CC2,-3.321722089063587
COCCN1CCN(c2nc3c(c(Nc4ccc(C(F)(F)F)cc4)n2)CCN(c2ncccc2C(F)(F)F)CC3)CC1,-4.9967976052861705
CN1CCCCC1CNc1nc2c(c(Nc3ccc(C(F)(F)F)cc3)n1)CCN(c1ncccc1C(F)(F)F)CC2,-3.358289415045087
CC(C)Oc1ncc(-c2nnc(-c3cc(F)c(OC[C@H](N)CO)cc3Cl)s2)cc1C#N,-6.666444968017903
Cc1cc(-c2nc(-c3cc(F)c(OC[C@H]4CNC(=O)CO4)cc3Cl)no2)cc(NC(C)C)n1,-6.677523005338058
Cc1cc(C(=O)O)cc(C)c1NC(=O)c1nc(-c2cccc(CO)c2)ccc1C(F)(F)F,-4.286055009504969
CN1CCOc2cc(COC3CCCCC3)cnc21,-3.356547323513812
COc1ccc(-n2nc(CC(=O)N(C)C)c3c4ccc(Cl)cc4n(C)c3c2=O)cc1,-5.628274465597925
COc1cc2nnc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1,-3.9586073148417746
CCCCCn1cc(C(=O)Nc2cccc3ccccc23)c2ccccc21,-5.999999999999999
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,-5.999999999999999
O=c1oc2cc(OCc3cccc(Cl)c3)ccc2s1,-7.0915149811213505
CN(C)C(=O)Cc1nn(-c2ccccc2)c(=O)c2c1c1ccc(Cl)cc1n2CC#CCF,-5.654081198478006
CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,-4.1336876635878825
COC(=O)CCNC(=O)c1cc(N(CCBr)CCBr)c([N+](=O)[O-])cc1[N+](=O)[O-],-3.5528419686577806
CN(C)c1ccc(C(=O)N/N=C/c2ccc(C(=O)O)cc2)cc1,-4.113509274827518
CS(=O)(=O)NC(=O)c1cc(N(CCCl)CCCl)c([N+](=O)[O-])cc1[N+](=O)[O-],-1.7695510786217257
CS(=O)(=O)c1cc([N+](=O)[O-])c(C(N)=O)cc1N(CCBr)CCBr,-4.154901959985743
CS(=O)(=O)OCCN(CCI)c1cc(C(N)=O)c([N+](=O)[O-])cc1[N+](=O)[O-],-3.6989700043360187
C[C@H]1C[C@@H](C)CN(S(=O)(=O)c2ccc3c(c2)C(=NO)c2cc(S(=O)(=O)N4C[C@@H](C)C[C@@H](C)C4)ccc2C3=NO)C1,-5.769932395444789
CN1CCN(CC(=O)Nc2cc(O)c(Cn3nc(-c4ccc(C(F)(F)F)cc4)oc3=O)cc2Cl)CC1.Cl,-1.7500267784236265
Nc1ncc(-c2ccccc2)nc1C(=O)NC1CCCC1,-4.052843168949408
N#Cc1ccccc1-c1cnc(N)c(C(=O)NC2CCCC2)n1,-5.283523125891742
CCC(C)NC(=O)c1nc(-c2ccc(Cl)cc2)cnc1N,-5.279867907005232
O=C(O)CSc1ncnc2cc(-c3ccc(Br)cc3)sc12,-3.58123946880473
O=C(Nc1ccc(OC2(C(=O)O)CC2)cc1F)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,-3.3295584035224235
c1ccc2c(-c3ccc4c(NCCCNCc5ccc6c(c5)OCO6)ccnc4c3)cccc2c1,-4.494850021680094
COc1ccc(F)cc1CNCCCNc1ccnc2cc(-c3ccc(C(C)(C)C)cc3)ccc12,-4.494850021680094
Cc1cc(C)cc(Cc2ccc3c(NCCCNCc4ccco4)ccnc3c2)c1,-5.376750709602098
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3cc(C)cc(C)c3)ccc12,-5.376750709602098
COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3cccc(C(F)(F)F)c3)ccc12,-5.376750709602098
c1ccc(-c2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,-4.494850021680094
c1ccc(CCc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,-5.376750709602098
c1ccc(Cc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,-5.376750709602098
O=C(NCCCCO)c1noc(-c2ccc(C(F)(F)F)cc2)c1Cl,-4.860619457981417
NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1,-4.011887159731648
COC1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,-5.999999999999999
COc1cc2nnc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1,-4.657577319177793
CCOc1cc2nnc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1,-5.0
CCOc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,-4.568636235841012
CC(=O)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,-4.30102999566398
C[C@H]1Cn2c(nnc2-c2ncccn2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,-3.75448733218585
C[C@H]1Cn2c(nnc2-c2cnccn2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,-4.251811972993799
Cc1cc(-c2nc(-c3cc(F)c(O[C@H]4COC[C@H]4O)cc3Cl)no2)cc(NC(C)C)n1,-6.652132190704822
C[C@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,-3.213248577854438
Cc1cc(-c2nnc(-c3cc(F)c(OC[C@H](N)CO)cc3Cl)s2)cc(CC(C)C)n1,-4.256204754398252
Cc1ccnc(Nc2nc(-c3ccccn3)cs2)c1,-3.999999999999999
COc1cccc(-c2csc(Nc3ccc(Cl)cn3)n2)n1,-5.0
CC(=O)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,-4.3979400086720375
CC(=O)NC[C@H]1CN(c2cc(F)c(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,-4.698970004336019
CC(=O)NC[C@H]1CN(c2cc(F)c(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,-4.698970004336019
COC(=S)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,-5.698970004336018
CCS(=O)(=O)CCC12CCC(c3nnc(-c4ccccc4C(F)(F)F)n3C)(CC1)CC2,-2.658532237593298
