smiles,logS,weight
CC(C)Nc1nc(N)nc(Cl)n1,-2.7061,0.75
CC(C)Nc1nc(NC(C)C)[nH]c(=O)n1,-2.81,0.25
CC(C)O,0.43,0.692308
CC(C)O,1.221,0.307692
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,-3.76311,1
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,-4.40502,1
CC(C)OC(=O)C(F)(F)F,-1.33608,0.25
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,-4.93108,1
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-5.3544,0.153846
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.53,0.846154
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1cccc(Cl)c1,-4.53,1
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,-3.54004,0.675
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCC1,-4.6498,0.25
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCCC1,-5.52,0.25
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,-4.26019,0.675
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCC1,-3.75996,0.675
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCC1,-4.87985,0.675
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCCC1,-5.07022,0.675
CC(C)OC(=O)CC(C(=O)OC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-4.29,0.25
CC(C)OC(=O)CCC(=O)OC(C)C,-1.72932,0.25
CC(C)OC(=O)CCCCC(=O)OC(C)C,-3.10703,0.25
CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,-5.15596,0.25
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,-3.848,0.25
CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1,-2.41,0.25
CC(C)OC(=O)Cl,-0.988291,0.25
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38005,1
CC(C)OC(=O)Nc1ccccc1,-3.00053,1
CC(C)OC(=O)[C@@H](C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,-4.4817,0.25
CC(C)OC(=O)[C@H](C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,-4.561,0.25
CC(C)OC(=O)c1c(C(=O)[O-])cccc1[N+](=O)[O-],-2.4897,0.25
CC(C)OC(=O)c1cc(-c2nn(C)c(C(F)(F)F)c2Br)c(F)cc1Cl,-6.9227,0.25
CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,-5.03959,0.675
CC(C)OC(=O)c1ccc(N)cc1,-2.60996,0.675
CC(C)OC(=O)c1cccc([N+](=O)[O-])c1C(=O)[O-],-2.3466,0.25
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,-2.87815,1
CC(C)OC(C)(C)C,-2.36749,1
CC(C)OC(C)C,-1.6442,0.361446
CC(C)OC(C)C,-1.1,0.638554
CC(C)OC=O,-0.629708,1
CC(C)OCC(O)COC(C)C,0.0549,0.675
CC(C)OCCO,-0.0176551,0.212766
CC(C)OCCO,0.982,0.787234
CC(C)OP(=O)(F)OC(C)C,-1.07915,0.675
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,-2.8587,1
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.20022,1
CC(C)OP(=S)(S)OC(C)C,-0.552855,0.25
CC(C)OP(C)(=O)F,0.853852,0.675
CC(C)OP(C)(=O)OC(C)C,-0.0517702,1
CC(C)O[N+](=O)[O-],-1.45974,0.675
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,-5.67543,0.927835
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,-0.140163,0.0721649
CC(C)Oc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1,-4.3,0.25
CC(C)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,-4.17145,0.25
CC(C)Oc1ccc([N+](=O)[O-])cc1N,-2.66,0.25
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,-4.59483,1
CC(C)SC(C)C,-2.24,1
CC(C)S[S+]([O-])C(C)C,-0.823,0.25
CC(C)[C@@H](C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,-8.3221,0.25
CC(C)[C@@H](O)C#N,0.3048,0.25
CC(C)[C@@H]1CC[C@@H](C)CC1=O,-2.49188,0.25
CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,-2.5604,0.25
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,-2.57062,0.25
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](C)O,-2.97999,0.25
CC(C)[C@@]12CC[C@@](C)(O1)[C@@H](O)C2,-0.288093,0.25
CC(C)[C@H]1CC[C@@H](C)CC1O,-2.83026,0.25
CC(C)[N+](=O)[O-],-0.623006,1
CC(C)c1cc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc(-c2ccccc2)c1,-6.8485,0.25
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,-6.8068,0.25
CC(C)c1ccc(-c2ccccc2)cc1,-5.60986,0.25
CC(C)c1ccc(C#N)cc1,-2.9888,0.25
CC(C)c1ccc(C(=O)O)cc1,-3.03753,1
CC(C)c1ccc(C(C)C)cc1,-6.6028,0.25
CC(C)c1ccc(C(C)CC=O)cc1,-3.45986,0.25
CC(C)c1ccc(C=O)cc1,-2.78526,0.25
CC(C)c1ccc(CCC=O)cc1,-3.30266,0.25
CC(C)c1ccc(N)cc1,-1.78583,0.25
CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.53923,1
CC(C)c1ccc(OP(=O)(Oc2ccc(C(C)C)cc2)Oc2ccc(C(C)C)cc2)cc1,-6.13713,0.25
CC(C)c1ccc(S(=O)(=O)O)cc1,0.612751,0.25
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O,-4.6582,0.25
CC(C)c1ccc2ccccc2c1,-5.298,0.75
CC(C)c1ccc2ccccc2c1C(C)C,-6.23011,0.25
CC(C)c1cccc(C(C)C)c1,-6.6028,0.25
CC(C)c1cccc(C(C)C)c1N=C=Nc1c(C(C)C)cccc1C(C)C,-6.86041,0.25
CC(C)c1cccc(C(C)CC=O)c1,-3.67735,0.25
CC(C)c1cccc2ccccc12,-4.78239,0.25
CC(C)c1ccccc1,-3.27902,1
CC(C)c1ccccc1Br,-4.18993,0.675
CC(C)c1ccccc1C(C)C,-6.6028,0.25
CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,-5.2239,0.25
CC(C)c1nc([N+](=O)[O-])c[nH]1,-1.15,0.25
CC(C)c1ncc([N+](=O)[O-])n1C,-1.26,0.25
CC(C)c1nn(C(=O)NC(C)(C)C)c(=O)n1N,-1.71885,0.25
CC(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-3.4141,0.25
CC(C)n1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-3.17,0.25
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,-3.3189,0.25
CC(C=NNC(N)=O)=NNC(N)=O,-1.95,0.25
CC(C=O)(CO)CO,0.928933,0.25
CC(C=O)Cc1ccc(C(C)(C)C)cc1,-3.79178,0.25
CC(C=O)Cc1ccc2c(c1)OCO2,-2.31344,0.25
CC(CC(=O)Nc1ccccc1)C(=O)O,0.39,0.25
CC(CC(=O)O)C(=O)O,0.628667,0.75
CC(CC(=O)O)CC(C)(C)C,-2.35422,0.25
CC(CC(=O)O)CC(C)(C)C(=O)O,-0.279038,0.25
CC(CC(=O)OOC(C)(C)C)CC(C)(C)C,-4.2101,0.25
CC(CC(C)(C(=O)O)C(=O)O)C(=O)O,-0.108852,0.675
CC(CC(C)(C)C#N)c1ccccc1,-3.23508,0.25
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,-3.35497,0.25
CC(CC(C)(C)C)CP(=O)(O)CC(C)CC(C)(C)C,-4.36613,0.25
CC(CC(C)O[N+](=O)O)O[N+](=O)O,-2.22,0.25
CC(CC=O)CC(C)(C)C,-2.67591,0.25
CC(CC=O)CCCC(C)(C)O,-0.692137,0.25
CC(CC=O)c1ccccc1,-1.86983,0.25
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15,1
CC(CCC(=O)O)=NNC(=O)c1ccncc1,-1.59,0.25
CC(CCC(=O)O)=NNC(=O)c1nccs1,-1.73,0.25
CC(CCC(=O)O)C(=O)O,0.835225,0.25
CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,-4.35,0.675
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.40938,1
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-4.43737,0.292308
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.81245,0.707692
CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CCC12C,-6.46,0.25
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-4.82,0.222222
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-3.82,0.777778
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-3.95123,1
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-7.34,0.212766
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-6,0.787234
CC(CCC(=O)O)CC(=O)O,0.09,0.25
CC(CCC(=O)O)NC(=O)c1ccccc1,-1.69063,0.675
CC(CCC(C)O[N+](=O)O)O[N+](=O)O,-2.68,0.25
CC(CCCCO[N+](=O)O)O[N+](=O)O,-2.84,0.25
CC(CCCO[N+](=O)O)O[N+](=O)O,-2.44,0.25
CC(CCN)CC(C)(C)CN,0.478156,0.25
CC(CCNCCNCCC(C)CC(C)(C)C)CC(C)(C)C,-2.24,0.25
CC(CCO)CC(C)(C)C,-2.55708,0.25
CC(CCO)CCO,0.927471,0.25
CC(CCO)CCc1ccccc1,-2.66003,0.25
CC(CCOC(=O)CC(C)CC(C)(C)C)CC(C)(C)C,-8.27797,0.25
CC(CCO[N+](=O)O)O[N+](=O)O,-1.66,0.25
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,-3.44933,0.675
CC(CCl)OC(C)CCl,-2.00185,1
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,-2.43856,0.675
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,-4.78869,0.6
CC(CN)CCCN,-1.32725,0.25
CC(CN/C=C1/C=CC=CC1=O)N/C=C1/C=CC=CC1=O,-3.17202,0.25
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-1.27,0.25
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-4.25995,1
CC(CO)(CO)[N+](=O)[O-],0.772148,0.675
CC(CO)C1CCCCCCCCCCC1,-5.45179,0.25
CC(CO)CC(C)c1ccccc1,-2.34692,0.25
CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,-4.5673,0.25
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,-1.53,0.25
CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,-3.637,0.5
CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,-2.4821,0.25
CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@H](C)O[C@H](C)C1,-4.8487,0.25
CC(Cc1cccc(CC(C)c2ccc(O)cc2)c1)c1ccc(O)cc1,-6.23864,0.25
CC(Cl)(Cl)C(=O)O,0.545106,1
CC(Cl)(Cl)Cl,-2.00274,1
CC(Cl)(Cl)[N+](=O)[O-],-1.7603,0.25
CC(Cl)=CCl,-1.614,0.25
CC(Cl)C(=O)O,0.9645,0.25
CC(Cl)C(C)(C)Cl,-2.69,1
CC(Cl)C(C)(C)O,-0.292852,0.675
CC(Cl)C(C)Cl,-2.51744,1
CC(Cl)C(Cl)(Cl)C(O)O,-0.866852,0.675
CC(Cl)C(Cl)Cl,-1.88993,0.675
CC(Cl)CCl,-1.60457,1
CC(Cl)Cl,-1.2904,1
CC(Cl)[N+](=O)[O-],-1.43904,0.675
CC(F)(Cl)Cl,-2.44178,0.675
CC(F)(F)Cl,-1.8094,0.675
CC(F)(F)F,-2.0431,0.25
CC(F)F,-1.31313,1
CC(N)(CO)CO,0.978074,0.675
CC(N)=O,1.58034,1
CC(N)=S,0.336072,1
CC(N)C(=O)O,0.269191,1
CC(N)C(O)C(=O)O,-0.353185,0.675
CC(N)CC(=O)O,1.03095,1
CC(N)CN,1.13002,0.25
CC(N)c1ccccc1,-0.464549,1
CC(NC(=O)C(Br)C(C)C)C(=O)O,-0.482185,0.675
CC(NC(=O)C(N)c1ccccc1)c1ccccc1,-1.66,0.25
CC(NC(=O)COC(=O)c1ccccc1)C(N)=O,-2.71896,0.675
CC(NC(=O)Cc1ccccc1)c1ccccc1,-3.19,0.25
CC(NC(=O)c1cccc([N+](=O)[O-])c1)C(=O)O,-1.8,0.25
CC(NC(=O)c1ccccc1)C(=O)O,-1.68144,0.675
CC(NC(N)=O)NC(N)=O,-0.591852,0.675
CC(Nc1ccccc1Cl)C(=O)O,-2.3271,0.25
CC(O)(C(=O)O)c1ccccc1,-0.8949,0.25
CC(O)(CCC(C)(O)C(=O)O)C(=O)O,-0.8372,0.25
CC(O)(CCl)CCl,-0.182074,0.675
CC(O)(P(=O)(O)O)P(=O)(O)O,0.524963,0.675
CC(O)C#N,1.14826,0.25
CC(O)C(=O)N(C)C,1.63024,0.25
CC(O)C(=O)NCCCCCCNC(=O)C(C)O,-0.7,0.25
CC(O)C(=O)NCCO,1.30703,0.25
CC(O)C(=O)O,-0.47,0.180851
CC(O)C(=O)O,1.02435,0.819149
CC(O)C(C)(C)C,-0.621626,1
CC(O)C(C)C=O,-0.490852,0.675
CC(O)C(C)Cc1ccccc1,-1.69697,0.25
CC(O)C(C)Cl,-0.212074,0.675
CC(O)C(Cl)(Cl)Cl,-0.757133,0.75
CC(O)C(F)(F)F,0.302089,1
CC(O)C(N)=O,0.9435,0.25
CC(O)C(N)C(=O)O,-0.0603273,1
CC(O)C(NC(=O)c1ccccc1)C(=O)O,-1.23,0.25
CC(O)C(O)C(O)C(O)C=NNC(N)=O,-0.7,0.25
CC(O)C(O)c1cnc2[nH]c(N)nc(=O)c2n1,-2.5301,0.25
CC(O)C([N+](=O)[O-])[N+](=O)[O-],0.0789,0.675
CC(O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-4.16,0.25
CC(O)C1C(=O)N2C(C(=O)O)=C(SCC(=N)N(C)C)C(C)C12,-0.28,0.25
CC(O)CC(C)(C)O,0.9275,0.25
CC(O)CC(C)(C)c1ccccc1,-2.14729,0.25
CC(O)CC=O,1.05185,0.675
CC(O)CCC1CCCCC1,-2.76736,0.25
CC(O)CCO,1.0452,0.25
CC(O)CCOCCC(C)O,0.789963,0.675
CC(O)CN,1.1243,0.25
CC(O)CN(CC(C)O)C(=O)CCCCC(=O)N(CC(C)O)CC(C)O,0.210993,0.25
CC(O)CN(CC(C)O)C(=O)COC(=O)c1ccccc1,-1.18,0.25
CC(O)CN(CC(C)O)CC(C)O,0.555637,0.675
CC(O)CN(CCCN(C)C)CCCN(C)C,0.610106,0.25
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0.534,0.675
CC(O)CNCC(C)O,0.813924,1
CC(O)CNCCN,0.927185,0.675
CC(O)CO,1.11928,1
CC(O)COC(C)CO,0.872111,0.675
CC(O)COCc1c(Cl)ccc(Cl)c1Cl,-3.569,0.675
CC(O)COc1ccc(C(C)(C)c2ccc(OCC(C)O)cc2)cc1,-3.4997,0.25
CC(O)COc1ccccc1,-1.08941,0.675
CC(O)CSCCCCCCCCC(C)(C)C,-4.73094,0.25
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.623,0.25
CC(O)c1ccccc1,-1.6666,0.22619
CC(O)c1ccccc1,-0.92,0.773809
CC(OP(C)(=O)F)C(C)(C)C,-0.938064,1
CC(O[N+](=O)O)C(C)O[N+](=O)O,-1.89,0.25
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,-3.5334,1
CC(Oc1ccc(Cl)cc1)C(=O)O,-2.13819,0.675
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,-2.64494,1
CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,-5.04,0.25
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)O,-6.0604,0.25
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OC1CCCO1,-5.02,0.25
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC1CCCO1,-5.0303,0.25
CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,-3.092,0.25
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,-4.5922,0.25
CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,-5.5894,0.25
CC(Oc1cccc(Cl)c1)C(=O)O,-2.22119,0.675
CC(Oc1ccccc1Cl)C(=O)O,-2.22071,1
CC(S(C)(=O)=O)S(C)(=O)=O,-1.41956,0.675
CC(SC(=S)SC(C)C(=O)O)C(=O)O,-1.41,0.25
CC(SCSC(C)C(=O)O)C(=O)O,-1.82,0.25
CC(SSC(C)C(=O)O)C(=O)O,-0.62,0.25
CC(Sc1ccccc1)S(=O)(=O)O,-0.49,0.25
CC(c1cc2ccccc2s1)N(O)C(N)=O,-3.36418,0.6
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,-4.08656,0.25
CC(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,-5.21795,0.25
CC(c1ccccc1)c1ccc(Nc2ccc(C(C)c3ccccc3)cc2)cc1,-5.96417,0.25
CC(c1ccccc1)c1ccccc1,-4.6925,0.25
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,-4.26167,0.675
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-8.49433,0.275
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-5.9111,0.15
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-4.80688,0.175
CC/C(C)=C/CC/C(C)=C/C#N,-3.58964,0.25
CC/C(C)=C/CCC(C)=O,-2.19259,0.25
CC/C(C)=N/O,0.0599,0.25
CC/C(CC(C)CC)=N\O,-2.13073,0.25
CC/C(N=O)=C(/CC)NO,-2.5525,0.25
CC/C=C(\C)C(O)CCCCC,-3.43186,0.25
CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O,-2.31,0.25
CC/C=C(\C)C=O,-1.05737,0.25
CC/C=C/CCCCCCC,-5.18836,0.25
CC/C=C/CCCCCCCCCCCCCCOCC,-4.79998,0.25
CC/C=C/CCOC(=O)OC,-3.06983,0.25
CC/C=C/CCOC(=O)c1ccccc1O,-4.64398,0.25
CC/C=C\C#N,-0.859899,0.25
CC/C=C\C(=O)O,-0.2019,0.25
CC/C=C\CC1=C(C)CCC1=O,-2.04524,0.25
CC/C=C\CCO,-0.785855,0.25
CC/C=C\CCOC(=O)C(C)C,-3.17419,0.25
CC/C=C\CCOC(=O)C/C=C\CC,-4.50971,0.25
CC/C=C\CCOC(=O)c1ccccc1,-3.7049,0.25
CC/C=C\CCOC(C)=O,-2.1115,0.25
CC1(C#N)CCCC1=O,0.909185,0.675
CC1(C(=O)O)CCC(C(=O)O)C1(C)C,-1.42,1
CC1(C(=O)O)CCCC=C1C(=O)O,-1.96156,0.675
CC1(C(=O)O)CCOC1=O,0.841074,0.675
CC1(C(=O)O)NCCc2cc(O)c(O)cc21,-0.75,0.25
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-7.95152,0.675
CC1(C)C(=O)C(=O)C2CCC1C2,-1.52,0.25
CC1(C)C(=O)N(Cl)C(=O)N1Cl,-2.599,1
CC1(C)C(=O)NC(=O)N1CO,0.8009,0.25
CC1(C)C(=O)NC(=O)NC1=O,-1.7408,1
CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,-1.8507,0.25
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.02628,1
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-8.40148,1
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-8.176,0.7
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,-7.33813,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-8.01793,0.846154
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-6.5587,0.153846
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)cc(F)c1F,-6.81,0.675
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-6.99,0.240964
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-6.29029,0.759036
CC1(C)C(O)C(C)(C)C1O,-0.373678,0.25
CC1(C)C2CC3OC3(C)C1C2,-2.59137,0.675
CC1(C)C2CC=C(CCC=O)C1C2,-3.46576,0.25
CC1(C)C2CCC1(C)C(N)(C(=O)O)C2,-1.59856,0.675
CC1(C)C2CCC1(C)C(O)C2,-2.31978,1
CC1(C)C2CCC1(C)[C@@H](O)C2,-2.319,0.25
CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,-0.3,0.25
CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,-4.09761,0.25
CC1(C)CC(=O)CC(=O)C1,-1.52911,0.675
CC1(C)CC(=O)CC(C)(C#N)C1,-1.5405,0.25
CC1(C)CC(=O)CC(C)(C)N1[O],0.103413,0.25
CC1(C)CC(N(C=O)CCCCCCN(C=O)C2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,-1.53996,0.25
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,-4.17082,0.25
CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,-2.35075,0.25
CC1(C)CC(O)CC(C)(C)N1,-0.19661,0.25
CC1(C)CC(O)CC(C)(C)N1CCO,-0.859821,0.25
CC1(C)CC(O)CC(C)(C)N1[O],0.562704,0.25
CC1(C)CC(O)CC(C)(CN)C1,0.488999,0.25
CC1(C)CC/C(=C\c2ccc(Cl)cc2)C1=O,-5.67159,0.25
CC1(C)CC2(CC(C)(C)N1)OC1(CCCCCCCCCCC1)NC2=O,-5.08466,0.25
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,-4.3288,0.25
CC1(C)CCC2(CCC(C)(C)O2)O1,-1.9644,0.25
CC1(C)CCC2OC23C(C)(C)C2CCC13C2,-4.65293,0.25
CC1(C)CCCC2(C)C1CCC1(C)OCCC12,-5.09949,0.25
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OCC[C@H]21,-5.09949,0.25
CC1(C)CN=C(NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,-7.916,0.25
CC1(C)CNCC(C)(C)C1OC(=O)CCCCCCCCC(=O)OC1C(C)(C)CNCC1(C)C,-4.40775,0.25
CC1(C)CO1,-0.0945494,0.25
CC1(C)COC(=O)C1O,0.651531,0.25
CC1(C)COC(=O)C2CC=CCC2C(=O)OC1,-3.00418,0.25
CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.33882,1
CC1(C)COP(=S)(OP2(=S)OCC(C)(C)CO2)OC1,-5.39338,0.25
CC1(C)Cc2cccc([N+](=O)[O-])c2O1,-3.20693,0.75
CC1(C)N=C(c2ccccc2)NC1=O,-0.85,0.25
CC1(C)NC(=O)N(Cc2ccccc2)C1=O,-1.8,0.25
CC1(C)NC(=O)NC1=O,0.0384738,0.25
CC1(C)Nc2cccc3cccc(c23)N1,-2.9299,0.25
CC1(C)OC(=O)C[C@@H]1C(=O)[O-],-1.2449,0.25
CC1(C)OC(=O)c2cc(C#N)ccc21,-2.91,0.25
CC1(C)OC(=O)c2cc([N+](=O)[O-])ccc21,-3.05059,0.675
CC1(C)OC(=O)c2cc3ccccc3cc21,-2.98163,0.675
CC1(C)OC(=O)c2ccccc21,-1.8684,0.25
CC1(C)OC(c2ccco2)CN1C(=O)C(Cl)Cl,-3.1498,0.25
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,-4.31566,1
CC1(C)OCC(COC(=O)c2ccccc2C(=O)O)O1,-1.23,0.25
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,-4.3158,0.25
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,-4.5,0.25
CC1(C)SC2C(NC(=O)C(N)c3ccc(N)cc3)C(=O)N2C1c1nnn[nH]1,-1.57,0.25
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,-2.17,0.25
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,-1.70667,0.675
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,-1.04,0.25
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,-2.81,0.25
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,-1.63,0.25
CC1(C)SCC(COC(N)=O)S1,-2.22,0.25
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,-1.94405,0.25
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-1.53902,0.25
CC1(C)[C@@H](/C=C\C(=O)OC(C(F)(F)F)C(F)(F)F)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,-7.4325,0.25
CC1(C)[C@@H](C(=O)[O-])CC[C@@]1(C)C(=O)[O-],-1.4207,0.25
CC1(C)[C@@H](C(Br)C(Br)(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,-6.9197,0.25
