smiles,logS,weight
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,-3.57,1
CCN(CC)C(=O)C(Cl)=CCOP(=O)(OC)OC,0.523,0.45
CCN(CC)C(=O)CSc1ccc(Cl)nn1,-1.716,0.95
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.86,1
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-5.46893,1
CCN(CC)c1ccccc1,-3.02929,1
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,-4.411,0.45
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,-3.785,0.95
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.69842,0.95
CCN1C(=O)c2ccccc2Oc2ccccc21,-3.68,0.45
CCN1C(=O)c2cccnc2N(CC)c2ncccc21,-2.86,0.45
CCN1c2cc(Cl)ccc2NC(=O)c2cccnc21,-5.36,0.45
CCN1c2cc(N(C)C)cc(C)c2NC(=O)c2cccnc21,-4.871,0.45
CCN1c2cc(OC)cc(C)c2NC(=O)c2cccnc21,-5.153,0.45
CCN1c2ccccc2C(=O)N(C)c2ccccc21,-4.749,0.45
CCN1c2ccccc2N(C)C(=O)c2cccnc21,-3.324,0.45
CCN1c2ccccc2N(C)C(=S)c2cccnc21,-4.706,0.45
CCN1c2nc(N(C)CCO)ccc2NC(=O)c2cccnc21,-3.36,0.45
CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21,-4.114,0.45
CCN1c2ncccc2C(=O)N(C)c2cccnc21,-2.62,0.45
CCN1c2ncccc2C(=O)Nc2c(C(F)(F)F)cc(C)nc21,-4.207,0.45
CCN1c2ncccc2C(=O)Nc2c(C)cc(C)nc21,-4.554,0.45
CCN1c2ncccc2C(=S)N(C)c2cccnc21,-4.634,0.45
CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.82964,1
CCNC(=S)NCC,-1.46,0.9
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,-3.408,0.45
CCNc1ccccc1,-1.7,0.9
CCNc1nc(Cl)nc(N(CC)CC)n1,-4.06,1
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.15036,1
CCNc1nc(Cl)nc(NC(C)C)n1,-3.76679,1
CCNc1nc(Cl)nc(NCC)n1,-4.54964,1
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.239,0.95
CCNc1nc(NC(C)(C)C)nc(SC)n1,-3.99464,1
CCNc1nc(NC(C)C)nc(OC)n1,-2.084,0.45
CCNc1nc(NC(C)C)nc(SC)n1,-3.03893,1
CCO,1.22474,0.95
CCOC(=O)C=Cc1ccccc1,-2.99857,1
CCOC(=O)CC,-0.683571,1
CCOC(=O)CC(=O)OCC,-0.826786,1
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.36464,1
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,-4.71,0.45
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.518,0.45
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,-4.70053,0.95
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,-4.632,0.95
CCOC(=O)c1ccc(N)cc1,-2.33693,1
CCOC(=O)c1ccc(O)cc1,-2.33536,1
CCOC(=O)c1ccccc1,-2.31964,1
CCOC(=O)c1ccccc1C(=O)OCC,-2.33679,1
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,-4.576,0.45
CCOC(=O)c1cncn1C(C)c1ccccc1,-4.735,0.45
CCOC(C)=O,-0.0407143,1
CCOC(C)OCC,-0.429643,1
CCOC(N)=O,0.8075,1
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,-3.41857,1
CCOC=O,0.123571,1
CCOCC,-0.0896429,1
CCOCCOCC,-0.77,0.642857
CCOCCOCC,-0.15,0.357143
CCOP(=O)(OCC)OCC,0.433214,1
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-5.752,0.95
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.194,0.95
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,-3.35071,1
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-4.73989,0.95
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,-3.76464,1
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,-4.53714,1
CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1,-2.26,1
CCOP(=S)(OCC)Oc1ccc2oc(=O)c(Cl)c(C)c2c1,-5.382,0.45
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-5.60786,1
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,-3.48011,0.95
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-6.34,1
CCOP(=S)(OCC)SCCSCC,-4.22857,1
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755,0.95
CCOP(=S)(OCC)SCSCC,-3.96964,1
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.44857,1
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-5.73729,1
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,-5.233,0.95
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,-8.6,0.45
CCOc1ccc(NC(C)=O)cc1,-2.36321,1
CCOc1ccc(NC(N)=O)cc1,-2.17107,1
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,-3.81,1
CCOc1ccccc1,-2.33071,1
CCS,-0.6,1
CCSC(=O)N(CC(C)C)CC(C)C,-3.68,0.9
CCSC(=O)N(CC)C1CCCCC1,-3.4,0.9
CCSCC,-1.40316,0.95
CCSCCSP(=S)(OC)OC,-3.091,0.45
CCSCc1ccccc1OC(=O)NC,-2.09107,1
CCSSCC,-2.42,0.45
CC[N+](=O)[O-],-0.211053,0.95
CCc1ccc(C)cc1,-3.1075,1
CCc1ccc(CC)cc1,-3.74393,1
CCc1ccc2ccccc2c1,-4.29,1
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,-2.72964,1
CCc1cccc(CC)c1N(COC)C(=O)CCl,-3.18536,1
CCc1cccc2ccccc12,-4.16786,1
CCc1ccccc1,-2.78,1
CCc1ccccc1C,-3.20893,1
CCc1ccccc1CC,-3.27789,0.95
CCc1ccccn1,0.505263,0.95
CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,-4.873,0.45
CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1,-3.35,0.45
CN(C)C(=O)C(c1ccccc1)c1ccccc1,-2.97429,1
CN(C)C(=O)N(C)C,0.938214,1
CN(C)C(=O)NC1CC2CC1C1CCCC21,-3.0905,0.9
CN(C)C(=O)NC1CCCCCCC1,-2.289,0.9
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,-4.328,0.45
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.76714,1
CN(C)C(=O)Nc1ccc(Cl)cc1,-2.90643,1
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,-4.89179,1
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,-3.43214,1
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,-2.93,0.9
CN(C)C(=O)Nc1ccccc1,-1.60357,1
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.849286,1
CN(C)C(=O)SCCCCOc1ccccc1,-3.927,0.45
CN(C)C(=S)SSC(=S)N(C)C,-3.9,0.9
CN(C)c1ccccc1,-1.92071,1
CN(C)c1nc(N(C)C)nc(N(C)C)n1,-3.364,0.95
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-3.75629,1
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,-3.798,0.9
CN1C(=O)c2cccnc2Oc2ccccc21,-3.672,0.45
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,-4.16,0.9
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,-1.877,0.45
CNC(=O)C(C)SCCSP(=O)(OC)OC,1.144,0.45
CNC(=O)C=C(C)OP(=O)(OC)OC,0.651,0.95
CNC(=O)ON=C(CSC)C(C)(C)C,-1.62,0.9
CNC(=O)ON=C(SC)C(=O)N(C)C,0.106,0.95
CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,-4.24,0.9
CNC(=O)Oc1cc(C)cc(C)c1,-2.581,0.95
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.35893,1
CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.34,0.642857
CNC(=O)Oc1cccc(N=CN(C)C)c1,-1.546,0.357143
CNC(=O)Oc1cccc2c1OC(C)(C)C2,-2.82105,0.95
CNC(=O)Oc1cccc2ccccc12,-3.30021,1
CNC(=O)Oc1ccccc1,-1.803,0.45
CNC(=O)Oc1ccccc1C(C)C,-2.76879,0.95
CNC(=O)Oc1ccccc1C1OCCO1,-1.57036,1
CNC(=O)Oc1ccccc1OC(C)C,-2.05036,1
CNN,1.33893,1
CNc1ccccc1,-1.28,1
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,-4.043,0.9
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],-4.76,0.45
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-4.79132,0.95
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,-3.88,0.9
COC(=O)c1cc(O)c(O)c(O)c1,-1.24,1
COC(=O)c1ccc(O)cc1,-1.79654,1
COC(=O)c1ccccc1,-1.83643,1
COC(=O)c1ccccc1C(=O)OC,-1.66929,1
COC(=O)c1ccccc1OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,-0.742,0.45
COC(=O)c1cccnc1,-0.46,1
COC(C)(C)C,-0.239286,1
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.24571,1
COC(C)=O,0.499286,1
COC1=C(OC)C2C(=O)OCC2C=C1,-1.899,0.45
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-4.61053,0.678571
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-3.246,0.321429
COC1=CC2OC3C=CC(O)=CC3C(=O)C2C(O)=C1,-2.943,0.45
COC=O,0.624286,1
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,-1.60068,1
COCCCNc1nc(NC(C)C)nc(SC)n1,-2.928,0.95
COCOC,0.489286,1
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,-3.924,0.95
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.5435,1
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.49607,1
COP(=O)(NC(C)=O)SC,0.597895,0.95
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.259643,1
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-4.522,0.95
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.28,0.95
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.08857,1
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.64393,1
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.61857,1
COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.56964,1
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237,0.95
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,-3.97679,1
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,-4.30857,1
COP(=S)(OC)SCC(=O)N(C)C=O,-1.995,0.45
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,-4.432,0.95
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,-4.02,0.9
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,-3.021,0.45
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,-2.4,0.45
COc1c2occc2cc2ccc(=O)oc12,-3.66021,1
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,-3.571,0.45
COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,-3.638,0.45
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,-2.59729,1
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,-6.76464,1
COc1ccc(C=O)cc1,-1.49429,1
COc1ccc(Cl)cc1,-2.78,0.45
COc1ccc(NC(=O)N(C)C)cc1Cl,-2.57295,0.95
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,-4.15857,1
COc1ccc([N+](=O)[O-])cc1,-2.41143,1
COc1ccc2ccc(=O)oc2c1CC=C(C)C,-4.31093,1
COc1cccc(Cl)c1,-2.78,0.45
COc1ccccc1,-1.90964,1
COc1ccccc1Cl,-2.46,0.45
COc1ccccc1O,-1.96,0.642857
COc1ccccc1O,-0.822,0.357143
COc1ccccc1OCC(O)COC(N)=O,-0.985,0.95
COc1ccccc1[N+](=O)[O-],-1.95893,1
COc1cnc2cncnc2n1,-0.91,0.9
COc1cnc2ncncc2n1,-1.139,0.45
COc1nc(NC(C)C)nc(NC(C)C)n1,-2.478,0.95
COc1ncc2nccnc2n1,-1.11,0.9
COc1ncnc2nccnc12,-1.11,0.9
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,-2.154,0.45
CSC,-0.994,0.5
CSC,-0.45,0.45
CSC[S+]([O-])CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.981,0.45
CSSC,-1.44,0.45
CSc1ccccc1,-2.39,1
CSc1nc(N(C)C)nc(N(C)C)n1,-2.676,0.45
CSc1nc(NC(C)C)nc(NC(C)C)n1,-4.01571,1
CSc1nnc(C(C)(C)C)c(=O)n1N,-2.24879,0.95
C[N+](=O)[O-],0.26,0.95
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,-2.48307,1
Cc1c(C)c(C)c(C)c(C)c1C,-5.839,0.5
Cc1c(C)c(C)c(C)c(C)c1C,-5.23,0.45
Cc1c(C)c2c3ccccc3ccc2c2ccccc12,-7.01053,0.95
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,-7.321,0.45
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,-0.544143,1
Cc1c(N)c(=O)n(-c2ccccc2)n1C,-0.622,0.9
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-3.23158,0.95
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],-3,0.95
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,-6.87857,1
Cc1c2ccccc2c(C)c2ccccc12,-6.56857,1
Cc1c2ccccc2cc2ccccc12,-5.88179,1
Cc1c[nH]c(=O)[nH]c1=O,-1.51514,1
Cc1c[nH]c(=O)nc1N,-1.458,0.45
Cc1c[nH]c2ccccc12,-2.42036,1
Cc1cc(=O)[nH]c(=S)[nH]1,-2.433,0.9
Cc1cc(=O)n(-c2ccccc2)n1C,-0.564,0.357143
Cc1cc(=O)n(-c2ccccc2)n1C,0.5525,0.642857
Cc1cc(C(=O)NNCc2ccccc2)no1,-2.461,0.45
Cc1cc(C)c(C)c(C)c1C,-3.99321,1
Cc1cc(C)c(C)cc1C,-4.58789,0.95
Cc1cc(C)c(O)c(C)c1,-2.05263,0.95
Cc1cc(C)c2ccccc2c1,-4.29036,1
Cc1cc(C)cc(C)c1,-3.39893,1
Cc1cc(C)cc(O)c1,-1.39964,1
Cc1cc(Cl)ccc1N=CN(C)C,-2.86071,1
Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,-2.09,0.9
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,-3.8,0.9
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-3,0.5
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-1.456,0.45
Cc1cc2c3ccccc3ccc2c2ccccc12,-6.57053,0.95
Cc1cc2ccccc2c2ccc3ccccc3c12,-6.59105,0.95
Cc1cc2ccccc2cc1C,-4.7825,1
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,-3.6825,0.9
Cc1ccc(-c2ccccc2)cc1,-4.61895,0.95
Cc1ccc(Br)cc1,-3.19071,1
Cc1ccc(C(C)C)c(O)c1,-2.22071,1
Cc1ccc(C(C)C)cc1,-3.76607,1
Cc1ccc(C(C)C)cc1O,-2.08,1
Cc1ccc(C)c(C)c1,-3.315,1
Cc1ccc(C)c2ccccc12,-4.13893,1
Cc1ccc(C)cc1,-2.78643,1
Cc1ccc(Cl)cc1,-3.07893,1
Cc1ccc(N)cc1,-1.2125,1
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,-5.47,0.9
Cc1ccc(NC(=O)N(C)C)cc1Cl,-3.483,0.95
Cc1ccc(O)c(C)c1,-1.19036,1
Cc1ccc(O)cc1,-0.710357,1
Cc1ccc(O)cc1C,-1.4,1
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc2ccccc2C)cc1,-6.01,0.45
Cc1ccc(S(N)(=O)=O)cc1,-1.73786,1
Cc1ccc([N+](=O)[O-])cc1,-2.49071,1
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-2.82474,0.95
Cc1ccc2c(c1)C(=O)N(C)c1cc(N)ccc1O2,-3.928,0.45
Cc1ccc2c(c1)Oc1ncc(N)cc1C(=O)N2C,-3.043,0.45
Cc1ccc2c(ccc3c4c5c(cccc5cc32)CC4)c1,-7.92,0.45
Cc1ccc2c(ccc3ccccc32)c1,-5.83842,0.95
Cc1ccc2cc(C)ccc2c1,-4.89107,1
Cc1ccc2cc3ccccc3cc2c1,-6.95857,1
Cc1ccc2ccc(C)nc2c1,-1.94143,1
Cc1ccc2ccccc2c1,-3.76714,1
Cc1cccc(C)c1,-2.81964,1
Cc1cccc(C)c1C,-3.20143,1
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,-3.78893,1
Cc1cccc(C)c1O,-1.30179,1
Cc1cccc(C)n1,0.448929,1
Cc1cccc(N)c1,-0.851429,1
Cc1cccc(O)c1,-0.679286,1
Cc1cccc([N+](=O)[O-])c1,-2.43929,1
Cc1cccc2c(C)cccc12,-4.72611,1
Cc1cccc2c1Cc1ccccc1-2,-5.21929,1
Cc1cccc2c1ccc1ccccc12,-5.85211,0.95
Cc1cccc2ccccc12,-3.71464,1
Cc1cccc2sc3nncn3c12,-2.07107,1
Cc1ccccc1,-2.22179,1
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,-2.925,0.45
Cc1ccccc1Br,-2.23,0.45
Cc1ccccc1C,-2.79143,1
Cc1ccccc1C(C)C,-3.76,0.45
Cc1ccccc1Cl,-3.52,0.642857
Cc1ccccc1Cl,-2.53,0.357143
Cc1ccccc1N,-2.21,0.321429
Cc1ccccc1N,-0.828947,0.678571
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,-3.78107,1
Cc1ccccc1O,-0.620357,1
Cc1ccccc1[N+](=O)[O-],-2.32786,1
Cc1cccnc1C,0.381786,1
Cc1ccnc(C)c1,0.427857,1
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,-3.19,0.45
Cc1ccncc1C,0.359643,1
Cc1cnc2cncnc2n1,-0.854,0.45
Cc1cnc2cncnc2n1,0.06,0.45
Cc1cncc(C)c1,0.38,0.9
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,-1.94857,1
Cc1ncc([N+](=O)[O-])n1CCO,-1.25,0.9
Cc1ncc2nccnc2n1,-0.12,0.9
Cc1ncnc2nccnc12,-0.468,0.9
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,-4.085,0.9
Cc1occc1C(=O)Nc1ccccc1,-3.30143,1
Cl/C=C\Cl,-1.3,0.45
ClC(Br)Br,-1.90679,1
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-4.488,0.357143
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.67,0.642857
ClC(Cl)(Cl)Cl,-2.30214,1
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,-4.91357,1
ClC(Cl)=C(Cl)Cl,-2.67536,1
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-6.9,1
ClC(Cl)Br,-1.60893,1
ClC(Cl)C(Cl)(Cl)Cl,-2.60893,1
ClC(Cl)C(Cl)Cl,-1.745,1
ClC(Cl)Cl,-1.1725,1
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-6.8,0.45
ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,-7.278,0.45
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,-6.86143,1
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,-6.31796,1
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-7.33105,0.678571
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-6.307,0.321429
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-6.25339,1
ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,-5.64,0.9
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.76893,1
ClC=C(Cl)Cl,-2.00179,1
ClCBr,-0.889643,1
ClCC(Cl)(Cl)Cl,-2.18,0.9
ClCC(Cl)Cl,-1.48,1
ClCCBr,-1.31929,1
ClCCCCl,-1.61786,1
ClCCCl,-1.06179,1
ClCCl,-0.696071,1
ClCc1ccccc1,-2.38714,1
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-11.61,0.642857
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-10.827,0.357143
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,-7.92,0.9
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,-5.42929,1
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-9.16,0.9
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-8.79464,1
Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,-7.32,0.9
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-8.56714,1
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,-7.13105,0.95
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-9.26286,1
Clc1cc(Cl)c(Cl)c(Cl)c1,-4.62893,1
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.58893,1
Clc1cc(Cl)c(Cl)cc1Cl,-5.56,0.95
Clc1cc(Cl)cc(Cl)c1,-4.48,1
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-7.92,0.45
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.3,0.45
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-7.66,0.45
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,-7.43,0.45
Clc1ccc(-c2c(Cl)cccc2Cl)cc1,-6.17632,0.95
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-8.52,0.5
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-7.39,0.45
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-7.82,0.9
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,-6.57107,1
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,-6.25214,1
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,-7.70526,0.95
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-9.013,0.357143
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.01,0.642857
Clc1ccc(-c2ccc(Cl)cc2)cc1,-6.55857,1
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,-6.26929,1
Clc1ccc(-c2ccccc2)cc1Cl,-6.39,1
Clc1ccc(-c2ccccc2Cl)cc1,-5.28,1
Clc1ccc(Br)cc1,-3.63,1
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,-7.93737,0.678571
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,-7.15,0.321429
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-7.2,0.642857
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-6.551,0.357143
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,-6.50821,1
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,-8.94,0.9
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-7.42,0.9
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-7.68,0.9
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,-7.10821,1
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,-6.46821,1
Clc1ccc(Cl)c(Cl)c1,-3.5825,1
Clc1ccc(Cl)c(Cl)c1Cl,-4.56714,1
Clc1ccc(Cl)cc1,-3.26536,1
Clc1ccc(I)cc1,-4.05421,0.95
Clc1ccc2ccccc2c1,-4.14107,1
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-8.6,0.9
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,-6.00929,1
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,-7.27714,1
Clc1cccc(-c2ccccc2)c1,-4.82143,1
Clc1cccc(Br)c1,-3.21,1
Clc1cccc(C(Cl)(Cl)Cl)n1,-3.76036,1
Clc1cccc(Cl)c1,-3.05071,1
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-7.39,1
Clc1cccc(Cl)c1-c1ccccc1,-5.12286,1
Clc1cccc(Cl)c1Cl,-4.00107,1
Clc1cccc(I)c1,-3.54053,0.95
Clc1cccc2ccccc12,-3.94464,1
Clc1ccccc1,-2.37071,1
