smiles,logS,dtype
CCCCCCCCCC(C)O,-2.94,Training
CCCCCCCCCC(C)O,-2.94,Training
CCCCCCCCCCC(=O)O,-3.55,Training
CCCCCCCCCCC(=O)O,-3.55,Training
CCCCCCCCCC(C(=O)O)C(=O)O,-3.3,Training
CCCCCCCCCCN,-2.46,Training
CCCCCCCCCCO,-3.63,Training
CCCCCCCCCCO,-3.63,Training
CCCCCCCCCCO,-3.63,Training
CCCCCCCCC(C)=O,-3.31,Training
CC(C)=CCC/C(C)=C/C=O,-2.06,Training
CCCCCCCCCCO,-3.63,Training
CC(C)=CCC/C(C)=C\CO,-2.46,Training
CCCCCCCCC(C)=O,-3.31,Training
CCCCCCCCC(C)=O,-3.31,Training
CCCCCCCCC(C)=O,-3.31,Training
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,-9.31,Training
CCCCCCCCCC(=O)O,-3.44,Training
CCCCCCCCCC(=O)O,-3.44,Training
CCCCCCCCCC(=O)O,-3.44,Training
CCCCCCCCCC(=O)O,-3.45,Training
CCCCCCCCCC(=O)OC,-4.63,Training
CCCCCCCCCC(=O)OC,-4.63,Training
CCCCCCCCCC(=O)OC,-4.63,Training
CCCCCCCCCC(=O)OCC,-4.1,Training
CCCCCCCCCC(=O)OCC,-4.1,Training
CCCCCCCCCC(=O)OCC,-4.1,Training
CCCCCCCCCC(=O)OCC,-4.1,Training
CC(C)(CCC(C)(C)CC(=O)O)CC(=O)O,-3.13,Training
CCCCCCCCC(C(=O)O)C(=O)O,-2.92,Training
CCCCC(CC)CCl,-3.17,Training
CCCCCCCCC#N,-3.3,Training
CCCCCCCC(C)=O,-2.58,Training
CCCCCCCCC=O,-3.17,Training
CCCCCCCCC=O,-3.17,Training
CCCCCCCCCO,-3.01,Training
CCCCCCCCCO,-3.01,Training
CCCCCCCCCO,-3.01,Training
CCCCCCCC(C)O,-2.74,Training
CCCCCCCC(C)=O,-2.58,Training
CCCCCCCC(C)=O,-2.58,Training
CCCCCCCCC(=O)O,-2.75,Training
CCCCCCCCC(=O)O,-2.75,Training
CCCCCCCCC(=O)O,-2.75,Training
CCCCCCCCC(=O)O,-2.75,Training
CCCCCCCCC(=O)OC,-3.38,Training
CCCCCCCCC(=O)OC,-3.88,Training
CCCCCCCCC(=O)OCC,-3.8,Training
CCCCCCCCC(=O)OCC,-3.8,Training
CCCCCCCC(C(=O)O)C(=O)O,-2.04,Training
CCCCCCCCl,-3.99,Training
CCCCCCCCN,-2.75,Training
CCCCC(CC)CN,-1.71,Training
CCCCCCCCN,-2.81,Training
CCCCCCCCN(CCCCCCCC)CCCCCCCC,-6.85,Training
CCCCCCCCNC(=O)C(C)O,-2.28,Training
C/C=C(/CCCC)C(N)=O,-1.37,Training
CCCCC(CC)CO,-2.11,Training
CCCCC(CC)CO,-2.11,Training
CCCCC(CC)CO,-2.22,Training
CCCCCCC(C)=O,-2.05,Training
CCCCCCC(C)=O,-2.05,Training
CCCCCCC(C)=O,-2.15,Training
CCCCCCCCO,-2.38,Training
CCCCCCC(C)=O,-2.05,Training
CCCCC(C=O)CC,-2.51,Training
CCCCCCC(C)O,-2.09,Training
CCCCCCC(C)O,-2.09,Training
CCCCCCCC=O,-2.36,Training
CCCCCCCC=O,-2.36,Training
CCCCCCCC=O,-2.36,Training
CCCCCCCC=O,-2.36,Training
CCCCC(C=O)CC,-2.13,Training
CCC/C=C(/C=O)CC,-2.46,Training
CCCCCC(C)(C)O,-1.72,Training
CCCCCCCCO,-2.39,Training
CCCCC(CC)CO,-2.11,Training
CCCCCCC(C)O,-2.09,Training
CCCCC(C)C(C)O,-1.72,Training
CC(C)CCCCCO,-2.3,Training
CCCCC(C)C(C)O,-1.72,Training
CCCCC(C)C(C)O,-1.72,Training
CCCCC(C)C(C)O,-2.06,Training
CCCC(C)CC(C)O,-1.88,Training
CCCCCC(C)(C)O,-1.72,Training
CCCCCC(C)(C)O,-1.72,Training
CCCCCC(C)(C)O,-1.72,Training
CCC/C=C(\C=O)CC,-2.33,Training
C=CC(C)(O)CCC=C(C)C,-1.99,Training
CCCCCCCCOCCO,-2.12,Training
CCCCCCCCOCC(O)CO,-1.92,Training
CCCCCCCCOC(N)=O,-3.3,Training
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-7.25,Training
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-5.11,Training
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,-6.64,Training
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.96,Training
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,-6.64,Training
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.4,Training
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.4,Training
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.4,Training
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.4,Training
CCCCCCCCOC(=O)c1ccc(O)cc1,-4.22,Training
C=CC(=O)OCC(CC)CCCC,-3.27,Training
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-5.68,Training
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-5.68,Training
CCCCC(CC)COC(=O)/C=C/C(=O)OCC(CC)CCCC,-3.53,Training
CCCCCCCCOC(=O)C(C)O,-1.27,Training
CCCCCCCCOC(=O)COc1ccc(Cl)cc1Cl,-7.02,Training
CCCCC(CC)COC(=O)NS(N)(=O)=O,-2.4,Training
C/C=C(\CCCC)C(=O)NC(N)=O,-2.79,Training
C=CCC(C(=O)NC(N)=O)C(C)C,-2.75,Training
CCCCCCCC(=O)O,-2.3,Training
CCCCCCCC(=O)O,-2.3,Training
CCCCC(CC)C(=O)O,-1.86,Training
CCCCCCCC(=O)O,-2.3,Training
CCCC(CCC)C(=O)O,-1.86,Training
CCCC(CCC)C(=O)O,-1.86,Training
CCCC(CCC)C(=O)O,-1.86,Training
CCCC(CCC)C(=O)O,-1.86,Training
CCCCCCCC(=O)OC,-3.39,Training
CCCCCCCC(=O)OC,-3.39,Training
CCCCCCCC(=O)OC,-3.39,Training
CCCCCCCC(=O)OC,-3.39,Training
CCCCCCCC(=O)OCC,-3.39,Training
CCCCCCCC(=O)OCC,-3.39,Training
CCCCC(CCC(=O)O)CC(=O)O,-1.4,Training
CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-6.52,Training
CCCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,-6.41,Training
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,-5.28,Training
CCCCCCCCS(=O)(=O)NS(=O)(=O)CCCCCCCC,-3.91,Training
CCCCCCCI,-4.81,Training
CCCCCCCI,-4.81,Training
CCCCCCCI,-4.81,Training
CCCCCCCI,-4.81,Training
CCCCCCCl,-3.12,Training
CCCCCCCl,-3.12,Training
CCCCCCCl,-3.12,Training
CCCCCCCl,-3.12,Training
CCCCCCCN,-1.85,Training
CCC(CC)(CC)NC(N)=O,-1.82,Training
CC(=O)CCC(C)C,-1.33,Training
CC(=O)CCC(C)C,-1.33,Training
CC(=O)CCC(C)C,-1.33,Training
CCCCCC(C)=O,-1.42,Training
CCCCCC(C)=O,-1.42,Training
CCCCCC(C)=O,-1.42,Training
CCCCCCCO,-1.81,Training
CCCCCCCO,-1.81,Training
CCCCCCCO,-1.84,Training
CCCCCCC=O,-1.7,Training
CCCCCCC=O,-1.7,Training
CCCCCCC=O,-1.96,Training
CCCCCC(C)=O,-1.42,Training
CC(=O)CCC(C)C,-1.33,Training
CCCCCCC=O,-1.7,Training
CC(C)(C)C(C)(C)O,-0.72,Training
CCCCC(C)(C)O,-1.08,Training
CC(C)CC(C)(C)O,-0.92,Training
CCC(C)C(C)(C)O,-0.89,Training
CCCC(C)(C)CO,-1.52,Training
CC(C)(C)CCCO,-1.55,Training
CCCCCCCO,-1.81,Training
CC(C)CC(C)CO,-1.6,Training
CCCCCC(C)O,-1.55,Training
CC(C)CCC(C)O,-1.38,Training
CCCC(C)(C)CO,-1.48,Training
CCCC(C)(C)CO,-1.52,Training
CCCC(C)(C)CO,-1.52,Training
CC(C)(C)CCCO,-1.55,Training
CC(C)(C)CCCO,-1.55,Training
CC(C)(C)CCCO,-1.55,Training
CCC(C)C(C)(C)O,-0.871,Training
CCCCCC(C)O,-1.55,Training
CCCCCC(C)O,-1.55,Training
CCCCCC(C)O,-1.55,Training
CC(C)(C)C(C)(C)O,-0.72,Training
CC(C)(C)C(C)(C)O,-0.72,Training
CC(C)CC(C)(C)O,-0.92,Training
CC(C)CC(C)(C)O,-0.92,Training
CCCCC(C)(C)O,-1.08,Training
CCCCC(C)(C)O,-1.08,Training
CCCCC(C)(C)O,-1.08,Training
CC(C)CCC(C)O,-1.38,Training
CC(C)CCC(C)O,-1.38,Training
CC(C)CC(C)CO,-1.6,Training
CC(C)CC(C)CO,-1.6,Training
CC(C)CC(C)CO,-1.6,Training
CCCCCCC(O)CC,-2.66,Training
CCCCCCCOC(N)=O,-2.62,Training
CCCCCCCOC(N)=O,-2.62,Training
CCCCCCCOC(N)=O,-2.62,Training
CCC(C)C(C)(COC(N)=O)COC(N)=O,-2.37,Training
CCCCCCCOC(=O)c1ccc(N)cc1,-4.6,Training
CCCCCCCOC(=O)c1ccc(N)cc1,-4.6,Training
CCCCCCCOC(=O)c1ccc(N)cc1,-4.6,Training
CCCCCCCOC(=O)c1ccc(N)cc1,-4.6,Training
CCCCCCCOC(=O)c1ccc(O)cc1,-4.07,Training
CCCCCCC(O)C(O)C(=O)O,-1.55,Training
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,-4.02,Training
CCCCCCC(=O)O,-1.66,Training
CC(C)/C=C/CC(=O)O,-1.15,Training
CCCCCCC(=O)OCC,-2.71,Training
CCCCCCC(=O)OCC,-2.71,Training
CCCCCCC(=O)OCC,-2.74,Training
CCCCCCC(=O)OCC,-2.71,Training
CCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-6.3,Training
CCC(CC)(CC(=O)O)C(=O)O,-0.7959999999999999,Training
CCCCCC(C(=O)O)C(=O)O,0.5920000000000001,Training
CCCCCCCS,-4.15,Training
CCC(C)(C)Cl,-2.51,Training
CCCCCCl,-2.73,Training
CCCC(C)Cl,-2.63,Training
CCCCCCl,-2.73,Training
CCCCCCl,-2.73,Training
CCCCCCl,-2.73,Training
CCCC(C)Cl,-2.63,Training
CCCC(C)Cl,-2.63,Training
CCCCCCN,-1.1,Training
CCCCCCN,-0.9259999999999999,Training
CCCCCCNCCCCCC,-3.16,Training
CCCCCCNC(=O)C(C)O,-0.9490000000000001,Training
CCCCCCNC(=O)COC(=O)c1ccccc1,-3.9,Training
CCC(C#N)(CC)C(=O)NC(N)=O,-1.56,Training
CCC(CC)(C(N)=O)C(N)=O,-1.2,Training
CCCC(C)CO,-1.23,Training
CC(C)CC(C)O,-0.794,Training
CCCCCCO,-1.24,Training
CCCCCCO,-1.24,Training
CCCCCCO,-1.24,Training
CCC(C)(C)CO,-1.13,Training
CCCCC(C)=O,-0.8,Training
CC(=O)CC(C)C,-1.42,Training
CCC(C)C(C)=O,-0.67,Training
CCCC(C)C=O,-1.38,Training
CCCCCC=O,-1.3,Training
CCC(C=O)CC,-1.52,Training
CC(=O)C=C(C)C,-0.531,Training
CCCC(C)(C)O,-0.49,Training
CC(C)C(C)(C)O,-0.41,Training
CCC(C)(C)CO,-1.04,Training
CC(C)(C)CCO,-0.5,Training
CCCCCCO,-1.24,Training
CC(C)CCCO,-1.14,Training
CCC(C)CCO,-0.72,Training
CCCC(C)CO,-1.11,Training
CCC(CC)CO,-1.17,Training
CC(C)C(C)CO,-0.39,Training
CCCCC(C)O,-0.89,Training
CC(C)CC(C)O,-0.8,Training
CCC(C)C(C)O,-0.72,Training
CC(C)C(C)CO,-0.39,Training
CC(C)C(C)CO,-0.39,Training
CC(C)C(C)CO,-0.37,Training
CCC(C)C(C)O,-0.72,Training
CCC(C)C(C)O,-0.72,Training
CCC(C)C(C)O,-0.722,Training
CCC(C)C(C)=O,-0.68,Training
CCC(C)CCO,-1.38,Training
CCCC(C)(C)O,-0.499,Training
CC(C)C(C)(C)O,-0.391,Training
CC(C)(C)CCO,-0.5,Training
CC(C)(C)CCO,-0.5,Training
CC(C)CCCO,-1.14,Training
CC(C)CCCO,-1.14,Training
CC(C)CCCO,-1.13,Training
CCCCC(C)O,-0.873,Training
CCCCCC=O,-1.3,Training
CCCCCC=O,-1.3,Training
CCC(CC)CO,-1.17,Training
CCC(CC)CO,-1.17,Training
CCCCCC(=O)CC,-1.69,Training
CCCCC(C)(O)CC,-1.6,Training
CCCCCC(O)CC,-1.98,Training
CCCC(C)C(O)CC,-1.96,Training
CCC(C)CC(O)CC,-1.86,Training
CCCCC(C)(O)CC,-1.63,Training
CCCCCC(O)/C=C\C1C(O)CC(=O)C1C/C=C\CCCC(=O)O,-2.47,Training
CCCCCC(=O)CCCCC,-3.53,Training
CCCCCCOCCO,-1.17,Training
CCCC(C(C)=O)C(C)=O,-0.88,Training
CCCCCCOC(C)=O,-2.46,Training
CCCCCCOC(C)=O,-2.45,Training
CCCC(C(C)=O)C(C)=O,-0.88,Training
CCCC(C(C)=O)C(C)=O,-0.88,Training
CCCCCCOCCOCCO,-1.05,Training
CCCCCCOC(N)=O,-1.92,Training
CCCCCCOC(N)=O,-1.92,Training
CCCCCCOC(N)=O,-1.92,Training
CCC(C)(CC)OC(N)=O,-1.56,Training
CCCC(C)(COC(N)=O)COC(N)=O,-1.67,Training
CCCC(C)(COC(N)=O)COC(N)=O,-1.71,Training
CCCC(C)(COC(N)=O)COC(N)=O,-1.67,Training
CCCC(C)(COC(N)=O)COC(N)=O,-1.67,Training
CCCC(C)(COC(N)=O)COC(N)=O,-1.67,Training
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-2.94,Training
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-6.14,Training
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-6.83,Training
C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,-6.39,Training
CCCCCCOC(=O)c1ccc(N)cc1,-3.95,Training
CCCCCCOC(=O)c1ccc(N)cc1,-3.95,Training
CCCCCCOC(=O)c1ccc(N)cc1,-3.95,Training
CCCCCCOC(=O)c1ccc(O)cc1,-3.95,Training
CCCCCCOC(=O)CCOCC,-2.83,Training
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,-4.45,Training
CCC(CC)C(=O)N(CC)CC,-1.09,Training
CCCCCCO[N+](=O)[O-],-3.13,Training
CC=CC=CC(=O)O,-1.77,Training
CC=CC=CC(=O)O,-1.77,Training
C/C=C/C=C/C(=O)O,-1.65,Training
CCCCCC(=O)O,-1.06,Training
CCC(CC)C(=O)O,-0.81,Training
C/C=C/C=C/C(=O)O,-1.77,Training
C/C=C\C=C/C(=O)O,-1.77,Training
CC=CC=CC(=O)O,-1.77,Training
CCC(CC)C(=O)O,-0.81,Training
CCCC(C)C(=O)O,-0.889,Training
CCCCCC(=O)OC,-1.99,Training
CCCCCC(=O)OC,-2.0,Training
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,-7.14,Training
CCCCCC(=O)OCC,-2.36,Training
CCCCCC(=O)OCC,-2.31,Training
CCC(CC)(C(=O)O)C(CC)(CC)C(=O)O,-2.96,Training
CCC(CCC(=O)O)C(C)=O,-0.451,Training
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-5.51,Training
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-5.51,Training
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-5.51,Training
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-5.51,Training
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-5.51,Training
CCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-5.89,Training
CC(CC(C)C(=O)O)C(=O)O,-0.456,Training
CC(CC(C)(C(=O)O)C(=O)O)C(=O)O,-0.109,Training
CCCCCl,-2.03,Training
CCCCCl,-2.03,Training
CCCCCl,-1.93,Training
CCCCCl,-2.03,Training
CC(C)CCl,-2.0,Training
CCC(C)Cl,-1.96,Training
CCC(C)Cl,-1.96,Training
CCC(C)Cl,-1.96,Training
CCC(C)Cl,-1.97,Training
CCCC(Cl)Cl,-2.4,Training
CCCC(Cl)Cl,-2.4,Training
CCCC(Cl)Cl,-2.4,Training
CCCC(Cl)Cl,-2.4,Training
CCCCCN,1.06,Training
C=C/C=C/C#N,-0.722,Training
CC=CCC#N,-0.96,Training
CC=CCC#N,-0.96,Training
C/C=C/CC#N,-0.96,Training
C/C=C\CC#N,-0.96,Training
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],-5.97,Training
CCCCCN(CCCCC)CCCCC,-4.03,Training
CCCCCNCCOC(=O)c1ccc(N)cc1,-3.27,Training
CCCCCNCCOC(=O)c1ccc(N)cc1,-3.27,Training
CCCCCNCCOC(=O)c1ccc(N)cc1,-3.27,Training
CCC(C)C(NC(C)=O)C(=O)O,-0.753,Training
CCCCC(NC(C)=O)C(=O)O,-0.513,Training
CCC(C)(C)NC(N)=O,-1.01,Training
CCCCCNC(=O)C(C)O,-0.38299999999999995,Training
CC(C)CC(N)C(=O)NC(CCC(N)=O)C(=O)O,-1.57,Training
CC(C)CC(N)C(=O)NC(CCC(=O)O)C(=O)O,-0.897,Training
CC(C)CC(N)C(=O)NC(C)C(=O)NCC(=O)O,-0.895,Training
CCCCC(N)C(=O)O,-1.05,Training
CCC(C)C(N)C(=O)O,-0.5820000000000001,Training
CC(C)CC(N)C(=O)O,-0.85,Training
C=CCCCN=C=S,-2.9,Training
CCCC(C)=O,-0.19,Training
CCCC(C)=O,-0.19,Training
CCCC(C)=O,-0.302,Training
CCCCC=O,-0.85,Training
CCCCC=O,-0.85,Training
CCCC(C)=O,-0.19,Training
CC(=O)C(C)C,-0.12,Training
CC(C)CCO,-0.519,Training
CCCCC=O,-0.85,Training
CCC(C)(C)O,0.08,Training
CC(C)(C)CO,-0.4,Training
CCCCCO,-0.6,Training
CC(C)CCO,-0.52,Training
CCC(C)CO,-0.47,Training
CCCC(C)O,-0.29,Training
CC(C)C(C)O,-0.2,Training
C/C=C/C(C)O,0.0152,Training
C/C=C(/C)C=O,-0.527,Training
CC(=O)C(C)C,-0.151,Training
CC(C)CC=O,-0.789,Training
CC(C)C(C)O,-0.2,Training
CC(C)C(C)O,-0.2,Training
CC(C)C(C)O,-0.19699999999999998,Training
CCCC(C)O,-0.29,Training
CCCC(C)O,-0.29,Training
CCCC(C)O,-0.29600000000000004,Training
CCCCCO,-0.603,Training
CC(C)(C)CO,-0.401,Training
CCC(C)(C)O,0.08,Training
CCC(C)(C)O,0.08,Training
CCC(C)(C)O,0.0962,Training
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,-4.11,Training
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,-4.11,Training
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,-4.11,Training
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,-4.11,Training
CCCC(C)(O)CC,-1.0,Training
CCCCC(O)CC,-1.47,Training
CCCCC(O)CC,-1.46,Training
CCCC(C)(O)CC,-1.0,Training
CCCC(C)(O)CC,-1.0,Training
CCCC(C)(O)CC,-0.995,Training
CCCCC(O)C(C)C,-1.81,Training
CCCC(C)(O)CCC,-1.59,Training
CC(C)CC(O)CC(C)C,-2.33,Training
CC(C)CC(=O)CC(C)C,-1.73,Training
CCCCC(=O)CCCC,-2.59,Training
CCCCC(=O)CCCC,-2.59,Training
CCCCC(=O)CC(C)=O,-1.56,Training
CC(=O)CC(=O)CC(C)C,-1.6,Training
CCCCC(=O)CC(C)=O,-1.56,Training
CCCCC(=O)CC(C)=O,-1.56,Training
CC(=O)CC(=O)CC(C)C,-1.6,Training
CC(=O)CC(=O)CC(C)C,-1.6,Training
CCCCCOC(C)=O,-1.89,Training
CC(=O)OCCC(C)C,-1.92,Training
CC(=O)OCCC(C)C,-1.92,Training
CC(=O)OCCC(C)C,-1.81,Training
CC(=O)OCCC(C)C,-1.92,Training
CCCCCOC(C)=O,-1.89,Training
CCCCCOC(C)=O,-1.89,Training
CCCCCOC(C)=O,-1.88,Training
CC(C)CCOCC(O)CO,-1.21,Training
CC(C)CCOCC(O)COCCC(C)C,-1.37,Training
CCCCC(O)CN(/N=C/c1ccc([N+](=O)[O-])o1)C(N)=O,-3.57,Training
CC(C)(C)COC(N)=O,-0.8,Training
CCCCCOC(N)=O,-1.47,Training
CC(C)(C)COC(N)=O,-0.8,Training
CC(C)(C)COC(N)=O,-0.8,Training
CC(C)CCOC=O,-1.53,Training
CC(C)CCOC=O,-1.52,Training
CC(C)CCOC(=O)c1ccccc1O,-3.16,Training
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,-3.61,Training
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,-3.61,Training
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,-3.61,Training
CCCCCOC(=O)c1ccc(N)cc1,-3.26,Training
CCCCCOC(=O)c1ccc(N)cc1,-3.26,Training
CCCCCOC(=O)c1ccc(N)cc1,-3.26,Training
CCCCCOC(=O)c1ccc(O)cc1,-3.81,Training
CC(C)CCOC(=O)c1ccccc1O,-3.16,Training
CCCCCOC(=O)CC,-1.28,Training
CCCCCOC(=O)CCOCC,-2.2,Training
CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,-6.35,Training
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15,Training
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15,Training
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15,Training
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15,Training
CC(C)CCO[N+](=O)[O-],-2.48,Training
CCCCC(=O)O,-0.41600000000000004,Training
CC/C=C/C(=O)O,-0.20199999999999999,Training
CC(C)(C)C(=O)O,-0.6729999999999999,Training
CCCCC(=O)OC,-1.36,Training
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-6.0,Training
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-6.0,Training
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-3.95,Training
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-3.82,Training
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-3.82,Training
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-3.82,Training
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,-4.35,Training
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,-4.35,Training
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,-4.35,Training
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.64,Training
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.64,Training
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.64,Training
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.97,Training
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.37,Training
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.37,Training
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.37,Training
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.37,Training
CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,-4.35,Training
C/C=C(\C)C(=O)OC1CCC2(C)C3CCC4C5(O)CC(O)C6(O)C(CN7CC(C)CCC7C6(C)O)C5(O)CC42OC13O,-3.02,Training
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.71,Training
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.71,Training
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.71,Training
CCC(C(=O)O)C(C(=O)O)c1ccccc1,-2.33,Training
CC(C)CC(=O)Oc1ccc([N+](=O)[O-])cc1,-4.39,Training
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,-6.01,Training
CCCCC(=O)OC,-1.36,Training
CCCCC(=O)OC,-1.36,Training
CCCCC(=O)OCC,-1.75,Training
CCCCC(=O)OCC,-1.75,Training
CCCCC(=O)OCC,-1.75,Training
CCCCC(=O)OCC,-1.77,Training
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccc(Br)cc2)c1)c1ccc(OC(F)F)cc1,-8.17,Training
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,-6.88,Training
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,-6.88,Training
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.58,Training
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.58,Training
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.6,Training
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-4.68,Training
CCCC(C(=O)O)C(=O)O,0.68,Training
CC(CCC(=O)O)NC(=O)c1ccccc1,-1.69,Training
CC(C#N)(CCC(=O)O)/N=N/C(C)(C#N)CCC(=O)O,-2.01,Training
CCCCCOP(=O)(OCC)OCC,-1.48,Training
CCCCCS,-2.82,Training
CCC(CC)(S(=O)(=O)CC)S(=O)(=O)CC,-2.06,Training
CCCCCS[S+]([O-])CCCCC,-3.17,Training
C/C=C/C,-1.99,Training
CCCCI,-2.96,Training
CCCCI,-2.96,Training
CCCCI,-2.96,Training
CCCCI,-2.96,Training
CCCCl,-1.47,Training
CC(C)Cl,-1.41,Training
CCCCl,-1.47,Training
CCCCl,-1.47,Training
CC(C)Cl,-1.4,Training
CCC(Cl)CC,-2.63,Training
