smiles,logS
CC(C)CCC(C)O,-1.38
CCCC(C)(C)CO,-1.48
CCCC(C)(C)CO,-1.52
CCCC(C)(C)CO,-1.52
CC(C)(C)CCCO,-1.55
CC(C)(C)CCCO,-1.55
CC(C)(C)CCCO,-1.55
CCC(C)C(C)(C)O,-0.871
CCCCCC(C)O,-1.55
CCCCCC(C)O,-1.55
CCCCCC(C)O,-1.55
CC(C)(C)C(C)(C)O,-0.72
CC(C)(C)C(C)(C)O,-0.72
CC(C)CC(C)(C)O,-0.92
CC(C)CC(C)(C)O,-0.92
CCCCC(C)(C)O,-1.08
CCCCC(C)(C)O,-1.08
CCCCC(C)(C)O,-1.08
CC(C)CCC(C)O,-1.38
CC(C)CCC(C)O,-1.38
CC(C)CC(C)CO,-1.6
CC(C)CC(C)CO,-1.6
CC(C)CC(C)CO,-1.6
CCCCCCC(O)CC,-2.66
CCCCCCCOC(N)=O,-2.62
CCCCCCCOC(N)=O,-2.62
CCCCCCCOC(N)=O,-2.62
CCC(C)C(C)(COC(N)=O)COC(N)=O,-2.37
CCCCCCCOC(=O)C1=CC=C(N)C=C1,-4.6
CCCCCCCOC(=O)C1=CC=C(N)C=C1,-4.6
CCCCCCCOC(=O)C1=CC=C(N)C=C1,-4.6
CCCCCCCOC(=O)C1=CC=C(N)C=C1,-4.6
CCCCCCCOC(=O)C1=CC=C(O)C=C1,-4.07
CCCCCCC(O)C(O)C(O)=O,-1.55
CCCC(C)(C)C(=O)NC1=CC=C(Cl)C=C1,-4.02
CCCCCCC(O)=O,-1.66
CC(C)\C=C\CC(O)=O,-1.15
CCCCCCC(=O)OCC,-2.71
CCCCCCC(=O)OCC,-2.71
CCCCCCC(=O)OCC,-2.74
CCCCCCC(=O)OCC,-2.71
CCCCCCC(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,-6.3
CCC(CC)(CC(O)=O)C(O)=O,-0.7959999999999999
CCCCCC(C(O)=O)C(O)=O,0.5920000000000001
CCCCCCCS,-4.15
CCC(C)(C)Cl,-2.51
CCCCCCl,-2.73
CCCC(C)Cl,-2.63
CCCCCCl,-2.73
CCCCCCl,-2.73
CCCCCCl,-2.73
CCCC(C)Cl,-2.63
CCCC(C)Cl,-2.63
CCCCCCN,-1.1
CCCCCCN,-0.9259999999999999
CCCCCCNCCCCCC,-3.16
CCCCCCNC(=O)C(C)O,-0.9490000000000001
CCCCCCNC(=O)COC(=O)C1=CC=CC=C1,-3.9
CCC(CC)(C#N)C(=O)NC(N)=O,-1.56
CCC(CC)(C(N)=O)C(N)=O,-1.2
CCCC(C)CO,-1.23
CC(C)CC(C)O,-0.794
CCCCCCO,-1.24
CCCCCCO,-1.24
CCCCCCO,-1.24
CCC(C)(C)CO,-1.13
CCCCC(C)=O,-0.8
CC(C)CC(C)=O,-1.42
CCC(C)C(C)=O,-0.67
CCCC(C)C=O,-1.38
CCCCCC=O,-1.3
CCC(CC)C=O,-1.52
CC(C)=CC(C)=O,-0.531
CCCC(C)(C)O,-0.49
CC(C)C(C)(C)O,-0.41
CCC(C)(C)CO,-1.04
CC(C)(C)CCO,-0.5
CCCCCCO,-1.24
CC(C)CCCO,-1.14
CCC(C)CCO,-0.72
CCCC(C)CO,-1.11
CCC(CC)CO,-1.17
CC(C)C(C)CO,-0.39
CCCCC(C)O,-0.89
CC(C)CC(C)O,-0.8
CCC(C)C(C)O,-0.72
CC(C)C(C)CO,-0.39
CC(C)C(C)CO,-0.39
CC(C)C(C)CO,-0.37
CCC(C)C(C)O,-0.72
CCC(C)C(C)O,-0.72
CCC(C)C(C)O,-0.722
CCC(C)C(C)=O,-0.68
CCC(C)CCO,-1.38
CCCC(C)(C)O,-0.499
CC(C)C(C)(C)O,-0.391
CC(C)(C)CCO,-0.5
CC(C)(C)CCO,-0.5
CC(C)CCCO,-1.14
CC(C)CCCO,-1.14
CC(C)CCCO,-1.13
CCCCC(C)O,-0.873
CCCCCC=O,-1.3
CCCCCC=O,-1.3
CCC(CC)CO,-1.17
CCC(CC)CO,-1.17
CCCCCC(=O)CC,-1.69
CCCCC(C)(O)CC,-1.6
CCCCCC(O)CC,-1.98
CCCC(C)C(O)CC,-1.96
CCC(C)CC(O)CC,-1.86
CCCCC(C)(O)CC,-1.63
CCCCCC(O)\C=C/C1C(O)CC(=O)C1C\C=C/CCCC(O)=O,-2.47
CCCCCC(=O)CCCCC,-3.53
CCCCCCOCCO,-1.17
CCCC(C(C)=O)C(C)=O,-0.88
CCCCCCOC(C)=O,-2.46
CCCCCCOC(C)=O,-2.45
CCCC(C(C)=O)C(C)=O,-0.88
CCCC(C(C)=O)C(C)=O,-0.88
CCCCCCOCCOCCO,-1.05
CCCCCCOC(N)=O,-1.92
CCCCCCOC(N)=O,-1.92
CCCCCCOC(N)=O,-1.92
CCC(C)(CC)OC(N)=O,-1.56
CCCC(C)(COC(N)=O)COC(N)=O,-1.67
CCCC(C)(COC(N)=O)COC(N)=O,-1.71
CCCC(C)(COC(N)=O)COC(N)=O,-1.67
CCCC(C)(COC(N)=O)COC(N)=O,-1.67
CCCC(C)(COC(N)=O)COC(N)=O,-1.67
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-2.94
CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,-6.14
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,-6.83
CC\C=C(/C)C(OC(=O)C1C(C=C(C)C)C1(C)C)C#C,-6.39
CCCCCCOC(=O)C1=CC=C(N)C=C1,-3.95
CCCCCCOC(=O)C1=CC=C(N)C=C1,-3.95
CCCCCCOC(=O)C1=CC=C(N)C=C1,-3.95
CCCCCCOC(=O)C1=CC=C(O)C=C1,-3.95
CCCCCCOC(=O)CCOCC,-2.83
CCCC(C)C(=O)NC1=CC=C(C)C(Cl)=C1,-4.45
CCC(CC)C(=O)N(CC)CC,-1.09
CCCCCCO[N+]([O-])=O,-3.13
CC=CC=CC(O)=O,-1.77
CC=CC=CC(O)=O,-1.77
C\C=C\C=C\C(O)=O,-1.65
CCCCCC(O)=O,-1.06
CCC(CC)C(O)=O,-0.81
C\C=C\C=C\C(O)=O,-1.77
C\C=C/C=C\C(O)=O,-1.77
CC=CC=CC(O)=O,-1.77
CCC(CC)C(O)=O,-0.81
CCCC(C)C(O)=O,-0.889
CCCCCC(=O)OC,-1.99
CCCCCC(=O)OC,-2.0
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-7.14
CCCCCC(=O)OCC,-2.36
CCCCCC(=O)OCC,-2.31
CCC(CC)(C(O)=O)C(CC)(CC)C(O)=O,-2.96
CCC(CCC(O)=O)C(C)=O,-0.451
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5.51
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5.51
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5.51
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5.51
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5.51
CCCCCC(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,-5.89
CC(CC(C)C(O)=O)C(O)=O,-0.456
CC(CC(C)(C(O)=O)C(O)=O)C(O)=O,-0.109
CCCCCl,-2.03
CCCCCl,-2.03
CCCCCl,-1.93
CCCCCl,-2.03
CC(C)CCl,-2.0
CCC(C)Cl,-1.96
CCC(C)Cl,-1.96
CCC(C)Cl,-1.96
CCC(C)Cl,-1.97
CCCC(Cl)Cl,-2.4
CCCC(Cl)Cl,-2.4
CCCC(Cl)Cl,-2.4
CCCC(Cl)Cl,-2.4
CCCCCN,1.06
C=C\C=C\C#N,-0.722
CC=CCC#N,-0.96
CC=CCC#N,-0.96
C\C=C\CC#N,-0.96
C\C=C/CC#N,-0.96
CCC(CC)NC1=C(C(C)=C(C)C=C1[N+]([O-])=O)[N+]([O-])=O,-5.97
CCCCCN(CCCCC)CCCCC,-4.03
CCCCCNCCOC(=O)C1=CC=C(N)C=C1,-3.27
CCCCCNCCOC(=O)C1=CC=C(N)C=C1,-3.27
CCCCCNCCOC(=O)C1=CC=C(N)C=C1,-3.27
CCC(C)C(NC(C)=O)C(O)=O,-0.753
CCCCC(NC(C)=O)C(O)=O,-0.513
CCC(C)(C)NC(N)=O,-1.01
CCCCCNC(=O)C(C)O,-0.38299999999999995
CC(C)CC(N)C(=O)NC(CCC(N)=O)C(O)=O,-1.57
CC(C)CC(N)C(=O)NC(CCC(O)=O)C(O)=O,-0.897
CC(C)CC(N)C(=O)NC(C)C(=O)NCC(O)=O,-0.895
CCCCC(N)C(O)=O,-1.05
CCC(C)C(N)C(O)=O,-0.5820000000000001
CC(C)CC(N)C(O)=O,-0.85
C=CCCCN=C=S,-2.9
CCCC(C)=O,-0.19
CCCC(C)=O,-0.19
CCCC(C)=O,-0.302
CCCCC=O,-0.85
CCCCC=O,-0.85
CCCC(C)=O,-0.19
CC(C)C(C)=O,-0.12
CC(C)CCO,-0.519
CCCCC=O,-0.85
CCC(C)(C)O,0.08
CC(C)(C)CO,-0.4
CCCCCO,-0.6
CC(C)CCO,-0.52
CCC(C)CO,-0.47
CCCC(C)O,-0.29
CC(C)C(C)O,-0.2
C\C=C\C(C)O,0.0152
C\C=C(\C)C=O,-0.527
CC(C)C(C)=O,-0.151
CC(C)CC=O,-0.789
CC(C)C(C)O,-0.2
CC(C)C(C)O,-0.2
CC(C)C(C)O,-0.19699999999999998
CCCC(C)O,-0.29
CCCC(C)O,-0.29
CCCC(C)O,-0.29600000000000004
CCCCCO,-0.603
CC(C)(C)CO,-0.401
CCC(C)(C)O,0.08
CCC(C)(C)O,0.08
CCC(C)(C)O,0.0962
CC(C)(C)C(=O)C1C(=O)C2=C(C=CC=C2)C1=O,-4.11
CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O,-4.11
CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O,-4.11
CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O,-4.11
CCCC(C)(O)CC,-1.0
CCCCC(O)CC,-1.47
CCCCC(O)CC,-1.46
CCCC(C)(O)CC,-1.0
CCCC(C)(O)CC,-1.0
CCCC(C)(O)CC,-0.995
CCCCC(O)C(C)C,-1.81
CCCC(C)(O)CCC,-1.59
CC(C)CC(O)CC(C)C,-2.33
CC(C)CC(=O)CC(C)C,-1.73
CCCCC(=O)CCCC,-2.59
CCCCC(=O)CCCC,-2.59
CCCCC(=O)CC(C)=O,-1.56
CC(C)CC(=O)CC(C)=O,-1.6
CCCCC(=O)CC(C)=O,-1.56
CCCCC(=O)CC(C)=O,-1.56
CC(C)CC(=O)CC(C)=O,-1.6
CC(C)CC(=O)CC(C)=O,-1.6
CCCCCOC(C)=O,-1.89
CC(C)CCOC(C)=O,-1.92
CC(C)CCOC(C)=O,-1.92
CC(C)CCOC(C)=O,-1.81
CC(C)CCOC(C)=O,-1.92
CCCCCOC(C)=O,-1.89
CCCCCOC(C)=O,-1.89
CCCCCOC(C)=O,-1.88
CC(C)CCOCC(O)CO,-1.21
CC(C)CCOCC(O)COCCC(C)C,-1.37
CCCCC(O)CN(\N=C\C1=CC=C(O1)[N+]([O-])=O)C(N)=O,-3.57
CC(C)(C)COC(N)=O,-0.8
CCCCCOC(N)=O,-1.47
CC(C)(C)COC(N)=O,-0.8
CC(C)(C)COC(N)=O,-0.8
CC(C)CCOC=O,-1.53
CC(C)CCOC=O,-1.52
CC(C)CCOC(=O)C1=CC=CC=C1O,-3.16
CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,-3.61
CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,-3.61
CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,-3.61
CCCCCOC(=O)C1=CC=C(N)C=C1,-3.26
CCCCCOC(=O)C1=CC=C(N)C=C1,-3.26
CCCCCOC(=O)C1=CC=C(N)C=C1,-3.26
CCCCCOC(=O)C1=CC=C(O)C=C1,-3.81
CC(C)CCOC(=O)C1=C(O)C=CC=C1,-3.16
CCCCCOC(=O)CC,-1.28
CCCCCOC(=O)CCOCC,-2.2
CCCCCOC(=O)COC1=CC(N2C(=O)C3=C(CCCC3)C2=O)=C(F)C=C1Cl,-6.35
CC(CCC(=O)NCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15
CC(CCC(=O)NCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15
CC(CCC(=O)NCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15
CC(CCC(=O)NCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15
CC(C)CCO[N+]([O-])=O,-2.48
CCCCC(O)=O,-0.41600000000000004
CC\C=C\C(O)=O,-0.20199999999999999
CC(C)(C)C(O)=O,-0.6729999999999999
CCCCC(=O)OC,-1.36
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-6.0
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-6.0
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-3.95
CC(CCC(O)=O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-3.82
CC(CCC(O)=O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-3.82
CC(CCC(O)=O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-3.82
CC(CCC(O)=O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,-4.35
CC(CCC(O)=O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,-4.35
CC(CCC(O)=O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,-4.35
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.64
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.64
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.64
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.97
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.37
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.37
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.37
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.37
CC(CCC(O)=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,-4.35
C\C=C(/C)C(=O)OC1CCC2(C)C3CCC4C5(O)CC(O)C6(O)C(CN7CC(C)CCC7C6(C)O)C5(O)CC24OC13O,-3.02
CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO,-4.71
CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO,-4.71
CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO,-4.71
CCC(C(C(O)=O)C1=CC=CC=C1)C(O)=O,-2.33
CC(C)CC(=O)OC1=CC=C(C=C1)[N+]([O-])=O,-4.39
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-6.01
CCCCC(=O)OC,-1.36
CCCCC(=O)OC,-1.36
CCCCC(=O)OCC,-1.75
CCCCC(=O)OCC,-1.75
CCCCC(=O)OCC,-1.75
CCCCC(=O)OCC,-1.77
CC(C)C(C(=O)OC(C#N)C1=CC(OC2=CC=C(Br)C=C2)=CC=C1)C1=CC=C(OC(F)F)C=C1,-8.17
CC(C)C(C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1)C1=CC=C(OC(F)F)C=C1,-6.88
CC(C)C(C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1)C1=CC=C(OC(F)F)C=C1,-6.88
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,-4.58
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,-4.58
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,-4.6
CCCCC(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,-4.68
CCCC(C(O)=O)C(O)=O,0.68
CC(CCC(O)=O)NC(=O)C1=CC=CC=C1,-1.69
CC(CCC(O)=O)(\N=N\C(C)(CCC(O)=O)C#N)C#N,-2.01
CCCCCOP(=O)(OCC)OCC,-1.48
CCCCCS,-2.82
CCC(CC)(S(=O)(=O)CC)S(=O)(=O)CC,-2.06
CCCCCSS(=O)CCCCC,-3.17
C\C=C\C,-1.99
CCCCI,-2.96
CCCCI,-2.96
CCCCI,-2.96
CCCCI,-2.96
CCCCl,-1.47
CC(C)Cl,-1.41
CCCCl,-1.47
CCCCl,-1.47
CC(C)Cl,-1.4
CCC(Cl)CC,-2.63
CCC(Cl)(CC)C(N)=O,-1.03
CCC(Cl)Cl,-1.62
CCC(Cl)(Cl)Cl,-1.89
CCC(Cl)(Cl)[N+]([O-])=O,-1.5
CCC(Cl)[N+]([O-])=O,-1.19
CC(CCl)OC(C)CCl,-2.0
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,-2.44
CCCCN,1.14
CCC(C)N,0.185
CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,-2.76
CC(C)CN1CCOCC1,-0.7090000000000001
CCC(C)N1C(=O)NC(C)=C(Br)C1=O,-2.52
CCC(C)N1C(=O)NC(C)=C(Br)C1=O,-2.51
CC(C)(C)N1N=CC(SCC2=CC=C(C=C2)C(C)(C)C)=C(Cl)C1=O,-7.48
C\C=C\C#N,-0.429
CC(C)(C)N,1.14
CC(C)CN,1.14
CC(C)C(NC1=CC=C(C=C1Cl)C(F)(F)F)C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,-8.2
CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,-5.47
CCCCNC1(CCCCC1)P(=O)(OCCCC)OCCCC,-3.31
CC(C)C(NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,-8.0
CCCCNCC,-0.441
CCCCN(CC)C1=C(C=C(C=C1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53
CCCCN(CC)C1=C(C=C(C=C1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53
CCCCN(CC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-6.53
CCCCN(CC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-5.53
CCCCNCCCC,-1.44
CC(C)CNCC(C)C,-1.77
CCCCNCCCC,-1.44
CCCCNCCCC,-1.44
CCCCNCCCC,-1.44
CCCCN(CCCC)CCCC,-3.12
CCCCN(CCCC)CCCC,-3.12
CCCCN(CCCC)CCCC,-3.12
CCCCN(CCCC)CCCC,-3.12
CCCCN(CCCC)C(=O)COC(=O)C1=CC=CC=C1,-3.56
CCCCN(CCCC)N=O,-2.1
CCCCN(CC)C(=O)SCCC,-3.31
CCCCN(CC)C(=O)SCCC,-3.35
CC(C)(C)NC[C@H](O)COC1=C(C=CC=C1)C1CCCC1,-1.62
CCCCN(CC)N=O,-1.04
CCCCNCCO,0.9309999999999999
CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1,-1.22
CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,-1.22
CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,-1.22
CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,-1.22
CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,-1.23
CCCCN(CCOC(C)=O)C1=CC=C(\N=N\C2=C(C=C(C=C2C#N)[N+]([O-])=O)C#N)C(C)=C1,-8.88
CC(C)(C)NCC(O)COC1=C2CC(O)C(O)CC2=CC=C1,-1.57
CC(C)(C)NCC(O)COC1=CC=CC=C1C1CCCC1,-1.62
CC(C)C(NC(C)=O)C(O)=O,-0.451
CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1,-3.9
CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1,-3.9
CCCCN(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,-4.76
CCCCN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,-4.77
CCCCN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,-4.77
CCCCN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,-4.77
CC(C)(C)NC(N)=O,-0.731
CCCCN(C(N)=O)C1=CC=CC=C1,-1.3
CC(C#C)N(C(=O)CCl)C1=CC=CC=C1,-2.65
CC(C)C(NC(=O)CN)C(O)=O,0.45799999999999996
CC(C)(C)NC(=O)COC(=O)C1=CC=CC=C1,-2.87
CCCCNC(=O)COC(=O)C1=CC=CC=C1,-2.76
CC(C)CNC(=O)N1CCNC1=O,-2.15
CC(C)CNC(=O)N1CCNC1=O,-2.15
CC(C)CNC(=O)N1CCNC1=O,-2.15
CC(C)CNC(=O)N1CCNC1=O,-2.15
CCCCNC(=O)N1C(NC(=O)OC)=NC2=C1C=CC=C2,-4.88
CC(C)C(N)C(=O)NCC(O)=O,0.45799999999999996
CCCCNC(=O)NS(=O)(=O)C1=CC=CC=C1,-3.05
CCCCNC(=O)NS(=O)(=O)C1=CC=CC=C1,-3.05
CCCCNC(=O)NS(=O)(=O)C1=CC=CC=C1,-3.05
CCCCNC(=O)NS(=O)(=O)C1=CC=CC=C1,-3.05
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,-3.39
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,-3.39
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,-3.39
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,-3.39
CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,-2.18
CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,-2.18
CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,-2.18
CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,-2.71
CCC(C)(N)C(O)=O,0.38
CCCC(N)C(O)=O,-0.0941
CC(C)C(N)C(O)=O,-0.249
CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,-4.44
CCC(C)N=O,0.0599
CCC\C(=N/OCC)C1=C(O)CC(CC1=O)C1CCCSC1,-3.91
CCC(C)=O,0.52
CCCC=O,-0.01
CCCC=O,-0.01
CCCC=O,-0.0067
CCCC=O,-0.01
C\C=C/C=O,0.32
C\C=C\C=O,0.32
CCCCO,-0.0
CC(C)CO,0.04
CCC(C)O,0.43
CC=CC=O,0.32
CC=CC=O,0.32
CC(=C)CO,0.43
C\C=C\CO,1.14
CC(C)CO,0.04
CC(C)CO,0.04
CC(C)CO,0.0595
CC(=C)C=O,-0.0929
CCC(C)O,0.38799999999999996
CCC(C)=O,0.52
CCC(C)=O,0.52
CCC(C)=O,0.49
CCCCOC,-0.99
CC(C)COC1=CC=C2C=CC=CC2=C1,-5.21
CCCCOC1=CC=C(C=C1)C(=O)OCCN(CC)CC,-3.89
CCCCOC1=CC=C(C=C1)C(=O)OCCN(CC)CC,-3.89
CCCCOC1=CC=C(C=C1)C(=O)OCCN(CC)CC,-3.84
CCCCOC1=CC=C(C=C1)C(=O)OCCN(CC)CC,-3.84
CCCCOC1=CC=C(C=C1)C(=O)OCCN(CC)CC,-3.84
CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1,-3.7
CCCCOC1=CC(N(CC)CC)=C(C=C1)C(=O)OCC,-3.84
CCCCOC1=NC2=C(C=CC=C2)C(=C1)C(=O)NCCN(CC)CC,-3.7
CCCCOC,-0.99
CCCCOC,-0.99
CCC(C)OC,-0.731
CCCC(O)C#C,-0.41200000000000003
CC(C)COC=C,-1.52
CCCC(=O)CC,-0.83
CCCC(=O)C=C,-0.83
CCC(C)(O)CC,-0.38
CCCC(O)CC,-0.8
CCCC(O)C=C,-0.59
CCCC(=O)C=C,-0.83
CCCC(=O)C=C,-0.83
CC(C)(COCC1=CC(OC2=CC=CC=C2)=CC=C1)C1=CC=C(OC(F)(F)Br)C=C1,-9.98
CCCCOCC1CO1,-0.8140000000000001
CC(C)C(O)C=C,-0.515
CCCC(=O)CC,-0.833
CCCC(O)CC,-0.8
CCCC(O)CC,-0.8
CCC(C)(O)CC,-0.38
CCC(C)(O)CC,-0.38
CCC(C)(O)CC,-0.38
CCC(C)(O)C#C,0.0594
CCCC(=O)CCC,-1.3
CC(C)C(=O)C(C)C,-1.3
CCC(C)(O)C(C)C,-0.85
CCCC(O)CCC,-1.4
CC(C)C(O)C(C)C,-1.22
CCCC(O)CCC,-1.4
CCCC(O)CCC,-1.4
CCCC(O)CCC,-1.39
CC(C)C(O)C(C)C,-1.22
CC(C)C(O)C(C)C,-1.22
CC(C)C(O)C(C)C,-1.22
CCCC(O)C(C)C,-1.31
CCCCOCCCC,-1.85
CCC(C)(O)C(C)(C)C,-1.27
CCCCOCCCC,-1.85
CCCCOCCCC,-1.85
CCCCOCCCC,-2.64
CCC(C)(O)C(C)(C)C,-1.27
CCC(C)(O)C(C)(C)C,-1.27
CCCC(O)CC(C)C,-1.91
CCC(C)(O)C(C)(C)C,-1.27
CC(C)C(O)C(C)(C)CO,-0.8859999999999999
CCCC(O)C(CC)CO,-0.54
CCCC(O)C(CC)CO,-0.54
CCCC(O)C(CC)CO,-0.54
CCCC(O)(CCC)C(O)C1=CC=CC=C1,-2.65
CCCCOCC(C)OCC(C)O,-0.626
CCCCOCCC(=O)OCCCC,-2.4
CCC(C)OC(C)=O,-1.27
CCCCOC(C)=O,-1.24
CCCCOC(C)=O,-1.24
CCCCOC(C)=O,-1.24
CCCCOCCO,-0.42
CC(C)COC(C)=O,-1.21
CCCCOCCOCCCC,-1.94
CCCCOCCOCCO,0.79
CCCCOCCOCCOCCCC,-1.86
CCCCOCCOCCOCCO,0.685
CCCCOCCOCCOC(N)=O,-0.312
CCCCOCCOC(=O)COC1=CC=C(Cl)C=C1Cl,-4.43
CC(C)C(O)C#N,0.305
CC(C)COCN(C(=O)CCl)C1=C(C)C=CC=C1C,-3.68
CCCCOCN(C(=O)CCl)C1=C(CC)C=CC=C1CC,-4.19
CCCCOCN(C(=O)CCl)C1=C(CC)C=CC=C1CC,-4.19
CCCCOCN(C(=O)CCl)C1=C(CC)C=CC=C1CC,-4.19
CC(C)(C)OC(N)=O,0.1
