smiles,logS
Brc1cc(C#N)cc(Br)c1O,-3.33
CCOP(OCC)(N2C(c1ccccc1C2=O)=O)=S,-3.35
c12c(cccn3)c3ccc1cccc2,-3.36
S=C(N1)NC(C(C(C)CCC)(CC)C1=O)=O,-3.36
OC4CCC3(C)C2CC(O)C1(C)C(C(C)CCC(O)=O)CCC1C2C(O)CC3C4,-3.37
CCN(C=C1C(O)=O)c(nc(C)cc2)c2C1=O,-3.37
C1(CN2CCC1CC2(C(c3ccnc4c3cc(cc4)OC)(O)))C=C,-3.37
CCCc1ccccc1,-3.37
OC(c2ccc(F)cc2)(c3c(F)cccc3)Cn1cncn1,-3.37
CCCCCCCC(OC)=O,-3.39
S=C(SCC(Cl)=C)N(CC)CC,-3.39
O=C(NS(c1ccc(C)cc1)(=O)=O)NCCCC,-3.39
CN(C)CCC=C1c3c(cccc3)OCc2c1cccc2,-3.4
O=C(O)CCCCCCCCC=C,-3.4
Cc1cc(C)cc(C)c1,-3.4
CCOC2Oc1ccc(cc1C2(C)C)OS(C)(=O)=O,-3.42
O=C1CCC2(C)C(CCC3C2(F)C(O)CC4(C)C3CCC4(O)C(CO)=O)=C1,-3.43
O=C(Nc1cc(C(F)(F)F)ccc1)N(C)C,-3.43
CCCCCCCCCC(O)=O,-3.44
S=C(N1)NC(C(C(C)CCC)(CC=C)C1=O)=O,-3.46
CC(C(CC2)=CC1=O)(CC1)C(C(C3)=O)C2C(CCC4=O)C34C,-3.48
O=C(c1ccccc1)OCCCC,-3.48
Oc1ccc(c2ccccc2)cc1,-3.48
Brc(cccc1)c1Br,-3.5
O=S(Nc1ncccn1)(c2ccc(N)cc2)=O,-3.51
c1(Nc2ccccc2)ccccc1,-3.51
C1CCCCCC1,-3.52
O=C(Nc1cc(Cl)c(Cl)cc1)N(C)OC,-3.52
Cc1cc(Br)ccc1,-3.52
Cc(cccc1)c1Cl,-3.52
O=N(c1c(cccc2)c2ccc1)=O,-3.54
CC(C)(C)CC,-3.55
O=C(N(CC)CC)C(Oc1cccc2c1cccc2)C,-3.57
O=S(N(C(C)=O)c1c(C)c(C)no1)(c(cc2)ccc2N)=O,-3.59
O=S2(c1cc(S(N)(=O)=O)c(C(F)(F)F)cc1NC(Cc3ccccc3)N2)=O,-3.59
Clc1c(Cl)cc(Cl)cc1,-3.59
O=C(c(cccc2)c2O)Nc1ccccc1,-3.59
c12ccccc1cccc2,-3.6
Clc(cccc1)c1C(c(cc(Cl)cc3)c3NC2=O)=NC2O,-3.6
Oc1c(I)cc(C#N)cc1I,-3.61
O=C(C(C)(C)C)C(n2cncn2)Oc1ccc(Cl)cc1,-3.61
CCCCCCCCCCO,-3.63
Brc1ccc(Cl)cc1,-3.63
O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC(C)C4(O)C(CO)=O)=C1,-3.64
CC(CCC(O)=O)C3CCC4C2C(O)CC1CC(O)CCC1(C)C2CCC34C,-3.64
CNCCCN1c3c(cccc3)CCc2c1cccc2,-3.66
C#CCCCCCC,-3.66
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.67
Clc1c(ccc(Cl)c1)OCCCC(O)=O,-3.67
Cc1cc2c(N=C(C(N3)=O)C(N2CC(O)C(O)C(O)CO)=NC3=O)cc1C,-3.68
O=S(NC(NN2CCCCCC2)=O)(c1ccc(C)cc1)=O,-3.68
O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC(O)C4(O)C(CO)=O)=C1,-3.69
CC12C(CCC(C3(CCC4=O))C2CCC34C)=CC(CC1)=O,-3.69
O=C(c2ccccc2)c1cccc(C(C(O)=O)C)c1,-3.7
O=S(Nc1cnccn1)(c(cc2)ccc2N)=O,-3.7
O=C(CC)N(c2ccccc2)C1(COC)CCN(CCc3cccs3)CC1,-3.71
O=C(C1CCCC)N(c2ccc(O)cc2)N(c3ccccc3)C1=O,-3.73
CC(C)CCC,-3.74
CCc1ccc(CC)cc1,-3.75
O=NN(c2ccccc2)c1ccccc1,-3.75
O=C(OC)C(Cl)Cc1ccc(Cl)cc1,-3.77
Cc1cc(cccc2)c2cc1,-3.77
CC2Nc1cc(Cl)c(S(N)(=O)=O)cc1C(N2c3ccccc3C)=O,-3.78
Cc1cccc(C)c1NC(c2cc(S(N)(=O)=O)c(cc2O)Cl)=O,-3.79
O=C2CN=C(c3ccccc3)c1cc(N(=O)=O)ccc1N2C,-3.8
CCOc2ccc1nc(S(N)(=O)=O)sc1c2,-3.81
O=C(C1CCCC)N(c2ccccc2)N(c3ccccc3)C1=O,-3.81
BrCCCCCC,-3.81
C12CC(O)CCC1(C)C3C(C(CCC4C(CCC(O)=O)C)C4(C)CC3)CC2O,-3.82
c1cc(OCCCC)ccc1C(=O)OCCN(CC)CC,-3.84
CC(CC)c1ccccc1,-3.89
Clc1c(cccc2)c2ccc1,-3.93
CCCCCCOC(c1ccc(N)cc1)=O,-3.95
Oc1c(cc(Cl)cc1)Cc(cc(Cl)cc2)c2O,-3.95
c12cccc(C=C3)c1c3ccc2,-3.96
CC34CCC2c1c(CCC2C3CCC4=O)cc(O)cc1,-3.96
Cc1c(ccc3c2nccc3C)c2ncc1,-3.97
OC4CCN(CC4)CCCN2c1ccccc1Sc3c2cc(C#N)cc3,-3.98
CC(Cc(cc1)ccc1C(C)C(O)=O)C,-3.99
CC(C)(C)Nc1nc(SC)nc(NCC)n1,-4.0
CC1=CCC(C(C)=C)CC1,-4.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,-4.02
O=C1C(Cl)=C(NC)C=NN1c2cc(C(F)(F)F)ccc2,-4.04
CCNc1nc(N(CC)CC)nc(Cl)n1,-4.06
O=C(SCC(Cl)=CCl)N(C(C)C)C(C)C,-4.08
Clc1cc(C(c4ccccc4Cl)=NCc3nnc(C)n23)c2cc1,-4.08
CCCCCCCCCC(OCC)=O,-4.1
C34C2CC(C)C1=CC(C=CC1(C)C2(F)C(O)CC3(C)C(C(C)=O)(O)CC4)=O,-4.1
O=C(Nc1ccccc1)NC(CCCC2)C2C,-4.11
O=C(C(C1=O)C(c2ccccc12)=O)C(C)(C)C,-4.11
CC(C)Cc1ccccc1,-4.12
CC(C3=CC2)(CCC(O)C3)C1C2C(CCC4=O)C4(C)CC1,-4.12
Cc1c(cccc2)c2c(C)cc1,-4.14
Clc2cc1ccccc1cc2,-4.14
CC(C)(c1ccccc1)CC,-4.15
OCCN(CC4)CCN4CCCN1c3c(ccc(C(F)(F)F)c3)Sc2c1cccc2,-4.15
COc1ccc(Oc2ccc(cc2)NC(N(C)C)=O)cc1,-4.16
COc1ccc2c(ccc(C(C)C(O)=O)c2)c1,-4.16
CCCCc1c(OS(=O)(N(C)C)=O)nc(NCC)nc1C,-4.16
Clc4cc1c(cc4)Sc3c(cccc3)N1CCCN2CCN(CCO)CC2,-4.16
CC(C3CC2)(CCC(O)C3)C1C2C(CCC4=O)C4(C)CC1,-4.16
CCc1c(cccc2)c2ccc1,-4.17
c1(Cc2ccccc2)ccccc1,-4.17
OC1(C(OC)=O)c3c(ccc(Cl)c3)c2c1cccc2,-4.18
CN(C)CCCN1c3c(cccc3)CCc2c1cccc2,-4.19
O=C(CCl)N(c(c(CC)ccc1)c1CC)COCCCC,-4.19
ClC(Cl)(Cl)C(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)NC=O,-4.19
CC(OP(OC(C)C)(SCCNS(=O)(c1ccccc1)=O)=S)C,-4.2
O=S(NC(NC2CCCCC2)=O)(c(cc1)ccc1C)=O,-4.21
O=C(c(cccc2)c2I)Nc1ccccc1,-4.21
CC(CN(C)C)CN1c(cc3OC)c(cc3)Sc2c1cccc2,-4.22
Nc1c(cc2ccccc2n3)c3ccc1,-4.22
S=P(OCC)(OCC)SCCSCC,-4.23
O=C(Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1)NC,-4.24
N#Cc(c(Cl)ccc1)c1Cl,-4.24
C#CCCCCCCC,-4.24
CCC1CCCCC1,-4.25
CC(C)CC(C)C,-4.26
CC1C(C)CCCC1,-4.27
Cc1c(cccc2)c2cc(C)c1,-4.29
CC(OCC(C4(O)CCC3C2CCC1=CC(CCC1(C)C2C(O)CC34C)=O)=O)=O,-4.3
O=C2Oc1c(C=C2)ccc(OC)c1CC=C(C)C,-4.31
O=C(O)CCCCCCCCCCCCCC,-4.31
c1(c2ccccc2)ccccc1,-4.31
CC(CCCC1)C1C,-4.33
Brc2cccc1ccccc12,-4.35
CC(C3CCC4C2CC(C1CC(CCC1(C2CC(C34C)O)C)O)O)CCC(O)=O,-4.35
Oc1ccc(C(CC)=C(CC)c2ccc(O)cc2)cc1,-4.35
O=C(O)c2c(cccc2)Nc1cc(C(F)(F)F)ccc1,-4.36
O=C1C=CC2(C)C(CCC3C2C(O)CC4(C)C3CCC4(O)C(COC(C)=O)=O)=C1,-4.37
O=C(OCC#CCCl)Nc1cccc(Cl)c1,-4.37
OC1CCC2(C)C(CCC3C2CCC4(C)C3CCC4=O)C1,-4.4
Brc1cc(cccc2)c2cc1,-4.4
Clc4cc1c(cc4)Sc3c(cccc3)N1CCCN2CCN(C)CC2,-4.4
O=C(OCCCC)c1ccccc1C(OCCCC)=O,-4.4
O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4C(C)=O)=C1,-4.43
CC(C)Nc1nc(NC(C)C)nc(Cl)n1,-4.43
O=C1C(c3cc(C(F)(F)F)ccc3)=CN(C)C=C1c2ccccc2,-4.44
CCCCCCC=C,-4.44
c1(N=Nc2ccccc2)ccccc1,-4.45
C3(CC4)C2CC=C1CC(OC(C)=O)CCC1(C)C2CCC3(C)C4=O,-4.46
Clc1cc(Cl)ccc1Oc2c(O)cc(Cl)cc2,-4.46
CC1CCC(C)CC1,-4.47
Fc(cc(C(C(O)=O)C)cc2)c2c1ccccc1,-4.49
Brc(cc(Br)cc1)c1Br,-4.5
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.51
CCCCCCC,-4.53
Clc(cccc2)c2c1ccccc1,-4.54
CCNc1nc(NCC)nc(Cl)n1,-4.55
Clc(c(Cl)ccc1Cl)c1Cl,-4.57
O=C1CCC2C(CCC3C2CCC4(C)C3CCC4(C#C)O)=C1,-4.57
CCCCCCCOC(c1ccc(N)cc1)=O,-4.6
S=C=Nc1cccc2c1cccc2,-4.6
c13c(cccc3)oc2c1cccc2,-4.6
Clc1c(OC)cc(OC)c2c1OC(C(OC)=CC3=O)(C(C)C3)C2=O,-4.61
Clc(cc3)ccc3C(n2c(C)c(CC(O)=O)c1cc(OC)ccc12)=O,-4.62
CCCCCCCCCCCC(O)=O,-4.62
CCCCCCCCCC(OC)=O,-4.63
Clc(c(Cl)cc(Cl)c1)c1Cl,-4.63
c12cccc(CC3)c1c3ccc2,-4.63
CCCCCc1ccccc1,-4.64
O=C(c(cccc1)c1C(OCC(C)C)=O)OCC(C)C,-4.66
CCCCCCCCCCCCO,-4.67
CCCCCCCCCCCC(OC)=O,-4.69
CC(OCCN4CCN(CC4)CCCN2c1c(Sc3ccc(cc23)Cl)cccc1)=O,-4.7
O=C(c(cc2Cl)c(cc2)O)Nc(ccc(N(=O)=O)c1)c1Cl,-4.7
O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4(O)C(C)=O)=C1,-4.71
O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC(C)C4(OC(CCCC)=O)C(CO)=O)=C1,-4.71
CCCC1CCCC1,-4.74
c1ccc2Sc3ccccc3N(CC4CN(C)CCC4)c2c1,-4.74
Cc1c(cccc2C)c2ccc1,-4.74
O=C(Nc1cc(Cl)c(Cl)cc1)N(C)CCCC,-4.77
CCCCCCCI,-4.81
Cc1cccc(c1)Oc2cccc(c2)C,-4.85
S=C(SSC(N(CC)CC)=S)N(CC)CC,-4.86
Clc1cccc(c2ccccc2)c1,-4.88
O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC(C)C4(OC(C)=O)C(CO)=O)=C1,-4.9
c1(cccc3)c3Cc2c1cccc2,-4.91
Clc1cc(c2cc(Cl)c(N)cc2)ccc1N,-4.92
Cc1ccc(c2c1cccc2C)C,-4.92
CC(OC(C(c1ccc(Br)cc1)(c2ccc(Br)cc2)O)=O)C,-4.93
CC=C(c1ccc(O)cc1)C(c2ccc(O)cc2)=CC,-4.95
CC1(CC2)C(OC(C)=O)(C(C)=O)CCC1C(C=C3Cl)C2C(C=C4)(C)C3=CC4=O,-4.95
c1(cccc3)c3[nH]c2c1cccc2,-4.97
Clc1cc(Cl)c(Cl)c2nsnc12,-4.98
CN(C)CCCN1c(cc(Cl)cc3)c3Sc2c1cccc2,-5.01
O=C(C(NC(C(Cl)Cl)=O)=C2Cl)c(cccc1)c1C2=O,-5.03
Brc1c(Br)cccc1Br,-5.04
C=CCCCCCCC,-5.05
CCCCCCCCBr,-5.06
OC(CCC(c1ccc(c2ccccc2)cc1)=O)=O,-5.06
COc1ccc(cc1C(NCCc2ccc(S(=O)(NC(NC3CCCCC3)=O)=O)cc2)=O)Cl,-5.09
O=P(SCCCC)(SCCCC)SCCCC,-5.14
OC4CCC3(C)C2CC(O)C1(C)C(C(C)CCC(NCC(O)=O)=O)CCC1C2C(O)CC3C4,-5.15
Nc3cc2cc1ccccc1cc2cc3,-5.17
ClC1(C(Cl)=C(Cl)C(Cl)=C1Cl)Cl,-5.18
O=C(OC(C)C)C=C(C)C=CCC(C)CCCC(OC)(C)C,-5.19
O=C(c2c1cccc2)c(cccc3)c3C1=O,-5.19
Clc(cccc2Cl)c2c1ccccc1,-5.21
Oc1ccc(Oc2c(I)cc(CC(N)C(O)=O)cc2I)cc1I,-5.22
Cc1c(Cc3ccccc23)c2ccc1,-5.22
CCCCCCCC,-5.24
Clc(cc(Cl)cc2)c2c1ccccc1,-5.25
CC(C3(CCC4C2C=C(C1=CC(CCC1(C2CCC34C)C)=O)C)C)=O,-5.27
Clc(cccc2)c2c1ccccc1Cl,-5.27
Oc1cc(CC=C3C2CCC4(C)C3CCC4=O)c2cc1,-5.28
Clc(cccc2)c2c1ccc(Cl)cc1,-5.28
CN(CCCN2c1ccccc1Sc3c2cc(C(F)(F)F)cc3)C,-5.3
c1(cccc3)c3Oc(cccc2)c2O1,-5.31
O=C(O)CCCCCCCCCCCCC,-5.33
CC(OC(C12C)(CCC1C(C=C(C)C3=CC4=O)C(C3(CC4)C)CC2)C(C)=O)=O,-5.35
O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4OC(CC)=O)=C1,-5.37
O=C(c(cc1)ccc1N)OCCCCCCCC,-5.4
c1(c2nc(cccc4)c4cc2)nc(cccc3)c3cc1,-5.4
O=C1N(SC(Cl)(Cl)C(Cl)Cl)C(C2CC=CCC12)=O,-5.4
CC45CCC2C(C4CCC5O)CCC3CC1SC1CC23C,-5.41
Clc1c2c(nccn2)c(Cl)c(Cl)c1Cl,-5.43
Clc1c(Oc2ccc(N(=O)=O)cc2)ccc(Cl)c1,-5.46
Nc1c(C(F)(F)F)cc(N(=O)=O)c(N(CC)CC)c1N(=O)=O,-5.47
CN(C=Nc(ccc(C)c2)c2C)C=Nc(ccc(C)c1)c1C,-5.47
CC(C(C(COC(CC(C)(C)C)=O)=O)(O)CC1)(CC2O)C1C(CC3)C2C(CC4)(C)C3=CC4=O,-5.51
FC(F)(F)c1cc(N(=O)=O)c(N(CC)CCCC)c(N(=O)=O)c1,-5.53
S=P(OCC)(OCC)SCSP(OCC)(OCC)=S,-5.54
COc1cc3c(n(c(C)c3CC(O)=O)C(C=Cc2ccccc2)=O)cc1,-5.54
O=C(OCc2ccccc2)c1ccccc1C(OCCCC)=O,-5.64
ClC13C(Cl)=C(Cl)C(C3(Cl)Cl)(Cl)C2C1C=CC2,-5.64
Clc(c(Cl)cc(Cl)c1Cl)c1Cl,-5.65
O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4(C#C)O)=C1,-5.66
CCCCCCCCCCCCCCCCCC(O)=O,-5.68
CC(Oc1cc(N2N=C(C(C)(C)C)OC2=O)c(cc1Cl)Cl)C,-5.69
CC12C(CC3)C(CCC1CCCC2)C(CC4)C3(C)C4=O,-6.7
S=P(OC)(OC)Oc(cc(Cl)c(Cl)c1)c1Cl,-5.72
O=N(c(c(Cl)c(Cl)c(Cl)c1Cl)c1Cl)=O,-5.82
c24c(cccc4)c1cccc3c1c2ccc3,-6.0
Clc1cc(c2cc(Cl)ccc2Cl)ccc1,-6.01
O=C(NC(Nc2ccc(Cl)cc2)=O)c1c(F)cccc1F,-6.02
CCCCCCCCCCCCCCO,-6.05
Clc1cc(Cl)c(c2ccccc2)c(Cl)c1,-6.14
c1(ccc3ccc4)cccc2ccc4c3c12,-6.19
Nc(c4c3cccc4)cc1c3ccc2c1cccc2,-6.2
Clc(ccc(Cl)c2)c2c1ccc(Cl)cc1,-6.25
Clc1ccc(c2cccc(Cl)c2Cl)cc1,-6.26
Clc(cc(Cl)c(Cl)c2)c2c1ccccc1,-6.27
ClC12C3C(C4C(O5)C5C3C4)C(C2(Cl)Cl)(Cl)C(Cl)=C1Cl,-6.29
Clc(cccc2)c2c1ccc(Cl)c(Cl)c1,-6.29
S=P(OCC)(OCC)SC(CCl)N1C(c(cccc2)c2C1=O)=O,-6.34
c12ccccc1cc3c(cccc3)c2,-6.35
ClC(Cl)=C(c1ccc(Cl)cc1)c(cccc2)c2Cl,-6.36
Clc1cc(c2ccccc2)ccc1Cl,-6.39
Clc1ccc(Cl)c(c2cccc(Cl)c2Cl)c1,-6.47
ClC(Cl)C(c1ccc(Cl)cc1)c(cccc2)c2Cl,-6.51
Clc1ccc(c2ccc(Cl)cc2)cc1,-6.56
Clc1ccc(Cl)cc1c2c(Cl)cc(Cl)cc2,-6.57
Cc(c2c1cccc2)c(cccc3)c3c1C,-6.57
S=P(OC)(OC)Oc1c(Cl)cc(I)c(Cl)c1,-6.62
c2(c(cccc4)c4cc3)c3c1ccccc1C2,-6.68
c1(cccc3)c3c(cccc4)c4c2c1cccc2,-6.74
Clc(cc2)c(cc2Cl)c1c(Cl)cccc1Cl,-6.8
CCc3cc2cc1ccccc1cc2cc3,-6.89
ClC(Cl)=C(c2ccc(Cl)cc2)c1ccc(Cl)cc1,-6.9
Cc1cc(cc(cccc3)c3c2)c2cc1,-6.96
Cc1c(c(cccc4)c4cc3)c3c(C)c2c1cccc2,-7.02
c1(c2ccc(c3ccccc3)cc2)ccccc1,-7.11
ClC(Cl)C(c2ccc(Cl)cc2)c1ccc(Cl)cc1,-7.2
Clc(c(Cl)c2Cl)c(cc2Cl)c1c(Cl)cccc1,-7.21
Clc(ccc(Cl)c2)c2c1ccc(Cl)c(Cl)c1,-7.25
Clc1c(Cl)cccc1c2c(Cl)c(Cl)ccc2,-7.28
CC5C6(OCC(C)CC6)OC4CC3C2CC=C1CC(O)CCC1(C)C2CCC3(C)C45,-7.32
Clc2c(c(Cl)cc(Cl)c2)c1c(Cl)cccc1Cl,-7.32
Clc(cc(Cl)c(Cl)c2)c2c1ccc(Cl)c(Cl)c1,-7.39
Clc(cccc2Cl)c2c1c(Cl)cccc1Cl,-7.39
c2(cc4)c([nH]c3c(cccc5)c5ccc23)c1c4cccc1,-7.42
Clc1c(c2cc(Cl)ccc2Cl)c(Cl)c(Cl)cc1Cl,-7.42
Clc2c(c(Cl)cc(Cl)c2Cl)c1c(Cl)cccc1,-7.43
Clc1c(c2ccc(Cl)c(Cl)c2)c(Cl)c(Cl)c(Cl)c1,-7.66
Clc1ccc(Cl)c(c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-7.68
Clc1ccc(c2ccc(c(Cl)c2)Cl)c(Cl)c1,-7.8
Clc(c(Cl)c2Cl)c(cc2Cl)c1ccc(Cl)c(Cl)c1,-7.82
Clc(c(Cl)c(Cl)c(Cl)c2Cl)c2c1ccccc1,-7.92
Clc1c(c2cc(Cl)c(Cl)cc2Cl)c(Cl)c(Cl)c(Cl)c1,-7.92
Cc(ccc2cc4c3ccc5c4cccc5)c1c2c3CC1,-7.92
c3(ccc5c4cccc5)c4c1c2c(cccc23)ccc1,-8.0
Clc1ccc(c2ccc(c(Cl)c2Cl)Cl)c(Cl)c1Cl,-8.01
c23c1c4cccc1ccc2cc5c(cccc5)c3cc4,-8.19
c23c4c1ccccc1c2cccc3c(cccc5)c5c4,-8.23
FC(F)(F)c1cccc(C(c3ccccc3)(n4cncn4)c2ccccc2)c1,-8.4
Clc(cc(Cl)c(Cl)c2)c2c1cc(Cl)c(Cl)cc1Cl,-8.56
Clc(c(Cl)c2)c(c(Cl)c2Cl)c1c(Cl)c(Cl)ccc1,-8.6
Clc1cc(Cl)c(c2c(cc(cc2Cl)Cl)Cl)c(Cl)c1,-8.71
c14cccc2cccc(c3c5c(cccc45)ccc3)c12,-8.8
Clc1c(c2cc(Cl)ccc2Cl)c(Cl)c(Cl)c(Cl)c1Cl,-8.94
Clc(c(Cl)cc(Cl)c2Cl)c2c1c(Cl)c(Cl)cc(Cl)c1Cl,-9.15
Clc1c(Cl)c(Cl)c(Cl)c(c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-9.16
Clc1c(c(Cl)c(c2c(c(Cl)c(c(Cl)c2Cl)Cl)Cl)c(Cl)c1Cl)Cl,-11.62
CNC(N)=O,1.13
O=C1CCCO1,1.07
O=C1CCCN1,1.07
C1COCCN1,1.06
OC1COCC1,1.05
CN1C(CCC1)=O,1.0
OCc1cccnc1,0.96
O=C(N)N,0.96
C=CC(N)=O,0.96
O=C(N(C)C)N(C)C,0.94
CN(C)C,0.84
CN1C(c2cccnc2)CCC1,0.79
OC1OC(CO)C(O)C(O)C1O,0.74
OCC(O)C(CO)O,0.7
CC(OC)=O,0.52
OC(C(O)=O)(CC(O)=O)CC(O)=O,0.51
O=P(OCC)(OCC)OCC,0.43
CC(O)CC,0.43
O=C(O)C(O)=O,0.38
Cc1cc(C)cnc1,0.38
Cc(ccnc1)c1C,0.36
NC(N)=S,0.32
FC(F)(F)C(O)C,0.3
Cc1nc(ncnc2)c2nc1,0.06
CC(C(O)=O)=C,0.01
CCCCO,0.0
NC(CCl)=O,-0.02
CC(OCC)=O,-0.04
COC(C)C,-0.06
OC(CCl)CCl,-0.11
O=C(OC)CC,-0.14
Oc1ccc(O)cc1,-0.17
OC(C(Cl)(Cl)Cl)P(OC)(OC)=O,-0.22
CC(C)(C)OC,-0.24
NC(OCc1ccccc1)=O,-0.35
Nc1nccs1,-0.36
O=C1NC(CN1)=O,-0.4
O=C(NC1=O)C(N1)=O,-0.4
CC(C)(C)CO,-0.4
OC(c1ccc(N)cc1)=O,-0.4
Nc1ccccc1,-0.41
CC(C)(O)C(C)C,-0.41
CCCCOCCO,-0.42
CC(OCC)OCC,-0.43
OC(CCI)=O,-0.43
CCCNCCC,-0.46
CC(CO)CC,-0.47
O=C(c1ccco1)O,-0.48
CC(C)(O)CCC,-0.49
CC(C)CCO,-0.52
CC(OC(C)C)=O,-0.55
CCOC(C)C,-0.55
CCS,-0.6
CCCCCO,-0.6
CC(C)N(=O)=O,-0.62
CN2N(c1ccccc1)C(C(N)=C2C)=O,-0.62
Oc1ccccc1C,-0.62
S=C1NCCN1,-0.71
OCCc1ccccc1,-0.74
O=N(=O)CCC,-0.8
CC(C)CC(O)C,-0.8
CC(CCCC)=O,-0.8
O=C(O)C(CC)CC,-0.81
OC(CCCCC(O)=O)=O,-0.82
O=C1CNC(CN1)=O,-0.83
CN(C(OC1=CC(CC(C)(C1)C)=O)=O)C,-0.85
Cc1c(N)cccc1,-0.85
CC(C)C(O)(C)CC,-0.85
CC(O)(C)C(C)CC,-0.89
CC(O)CCCC,-0.89
NC(c1cnccn1)=O,-0.91
OC(C(CO)c1ccccc1)=O,-0.93
CC(CCCC1)C1=O,-0.94
NC(NCc1ccccc1)=O,-0.95
CN(c1ccccc1)C(C)=O,-0.95
NC(N(N=O)CC)=O,-0.96
N#Cc1ccccc1,-1.0
Oc1cccc(N(=O)=O)c1,-1.01
CCC(C)(C)CO,-1.04
ClCCCl,-1.06
CC(CC(C)=CC1=O)(C1)C,-1.06
Oc1ccccc1Cl,-1.06
CCCCCC(O)=O,-1.06
CCCCCCN,-1.1
CC(CO)CCC,-1.11
ClCCOCCCl,-1.12
OC(CC)C(C)(C)C,-1.15
O=C(c1cc(O)c(O)c(O)c1)O,-1.16
C(Br)(Br),-1.17
Cc1cc(O)c(cccc2)c2n1,-1.2
Nc1ccc(C)cc1,-1.21
Oc1ncnc2c1ncn2C3C(O)C(O)C(CO)O3,-1.23
O=C(c(cc1O)cc(O)c1O)OC,-1.24
OCCn1c(N(=O)=O)cnc1C,-1.26
O=C(NC(C)=C1)NC1=O,-1.26
Cc1cc(N)nc(C)n1,-1.28
CNc1ccccc1,-1.28
CCCC(CCC)=O,-1.3
ClC=CCl,-1.3
Cc1c(O)c(C)ccc1,-1.31
BrC=CBr,-1.32
CCCOC(C)C,-1.34
CNC(NCCSCc1c(C)[nH]cn1)=NC#N,-1.35
C=CCCl,-1.36
Nc1ccc(cc1)S(N)(=O)=O,-1.36
O=C(O2)c1ccccc1C2=O,-1.39
Cc(cc(O)cc1)c1C,-1.41
CC(Cl)C,-1.41
Oc1ccc(C(O)=O)cc1,-1.41
CC1(C)C(C(O)=O)CCC1(C)C(O)=O,-1.42
CN(C2C1CC5C(C(c4c(C5(O)C)cccc4O)=O)=C(C1(C(C(C(NCN3CCCC3)=O)=C2O)=O)O)O)C,-1.42
CC(CC(C)C)=O,-1.42
O=C(C1CCCCC1)O,-1.45
S=C(NCC)NCC,-1.46
NC(OCCCCC)=O,-1.47
FC(F)(c1cc(N)ccc1)F,-1.47
CCC(O)CCCC,-1.47
O=C(NC=C1)NC1=O,-1.48
C=CCBr,-1.5
c12ccccc1scn2,-1.5
CCCC1NCCCC1,-1.5
Clc(cccc1)c1N,-1.52
O=C1C(C)=CNC(N1)=O,-1.52
BrC(Cl)Cl,-1.54
NS(=O)(c1ccccc1)=O,-1.56
CC(Br)C,-1.59
NC(NC(C(N1)=O)NC1=O)=O,-1.6
CCI,-1.6
CCC(C)(O)CCCC,-1.6
OC(C(N)Cc1ccc(O)c(O)c1)=O,-1.6
CC(c1ccc(N)cc1)=O,-1.61
CC(CC(C(C)(C)C)=O)=O,-1.63
C#CCCC,-1.64
O=C(OC)NS(c1ccc(N)cc1)(=O)=O,-1.66
O=C(OC)c1ccccc1C(OC)=O,-1.66
O=C(c1ccccc1)NCC(O)=O,-1.68
NCC(CC)CCCC,-1.71
O=C(NCC)C(OC(Nc1ccccc1)=O)C,-1.83
C12OC(C(Cl)(Cl)Cl)OC1(C(C(O2)C(O)(CO))O),-1.84
CCCCCCCN,-1.85
O=C(OC)c1ccccc1,-1.85
CC(CC2C1(C)C)(CC2)C1=O,-1.85
ClCCCBr,-1.85
C=CC=C,-1.87
O=C2C=Cc1ccccc1O2,-1.89
O=C(c(cccc1)c1Cl)O,-1.89
O=N(c(cccc1)c1NC(C)=O)=O,-1.91
ClC(CCl)CCl,-1.92
Nc2cccc1ccccc12,-1.92
Cc2nc1ccccc1c(C)c2,-1.94
Nc1ncnc2c1ccn2C3OC(CO)C(C3O)O,-1.95
Cc2nc1ccccc1[nH]2,-1.96
COc(cccc1)c1O,-1.96
C(Cl)=C(Cl)Cl,-1.96
Fc1ccc(F)cc1,-1.97
CC(C)=CCCC(C)(O)C=C,-1.99
O=S(NC(N)=N)(c(cc1)ccc1N)=O,-1.99
O=C(CC(CC2)C1(C)C)C12C,-1.99
CCCCCC(OC)=O,-2.0
CC(CCl)C,-2.0
Fc1cc(F)ccc1,-2.0
C=C(C=C)C,-2.03
Oc1c(OC)cc(C(O)=O)cc1,-2.05
